assistedflash,assister_X,assister_Y,assister_Z,assister_health,assister_place,assister_name,assister_steamid,assister_side,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,attackerblind,attackerinair,ct_side,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,t_side,thrusmoke,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,round_num
false,,,,,,,,,1927.61,131.04518,139.22934,100.0,BombsiteA,torzsi,76561198355739212,ct,false,false,ct,8.946551,15,110,0,true,head,false,false,0,0,t,false,21565,1954.5726,-197.6081,256.03125,100,Balcony,siuhy,76561198150673360,t,ak47,17293822569122496519,42424724712,"",0,3
false,,,,,,,,,1231.0317,576.349,124.80302,5.0,Middle,NertZ,76561198053126645,t,false,false,ct,19.110254,4,84,0,true,head,false,false,0,0,t,false,21668,1633.0967,-59.453735,139.58751,79,BombsiteA,Jimpphat,76561198855375325,ct,tec9,17293822569165881374,32917868761,"",0,3
false,1633.5591,-59.128784,139.41254,0.0,BombsiteA,Jimpphat,76561198855375325,ct,1582.9684,-86.70416,142.03125,24.0,BombsiteA,torzsi,76561198355739212,ct,false,false,ct,11.252111,15,109,0,true,head,false,false,0,0,t,false,21790,1413.8093,321.69128,128.03125,45,TopofMid,Twistzz,76561198016255205,t,ak47,17293822569122496519,42424724712,"",0,3
false,1413.8093,321.69128,128.03125,0.0,TopofMid,Twistzz,76561198016255205,t,1347.1354,474.5545,119.89966,5.0,TopofMid,NertZ,76561198053126645,t,false,false,ct,15.475872,1,28,0,false,stomach,false,false,0,0,t,false,21798,1584.025,-86.29358,142.03125,24,BombsiteA,torzsi,76561198355739212,ct,tec9,17293822569165881374,32917868761,"",0,3
false,1633.5591,-59.128784,139.41254,0.0,BombsiteA,Jimpphat,76561198855375325,ct,948.70087,710.8874,105.96926,100.0,Middle,xertioN,76561198193174134,ct,false,false,ct,15.983483,5,16,0,false,stomach,false,false,0,0,t,false,22968,781.68915,104.36531,89.43643,5,SecondMid,NertZ,76561198053126645,t,mp9,17293822569109258274,36592164114,"",0,3
false,,,,,,,,,1265.8291,57.237823,256.03125,100.0,Apartments,torzsi,76561198355739212,ct,false,false,ct,7.0004406,0,96,0,true,head,false,false,0,0,t,false,25955,1040.3838,-100.96808,256.03125,28,Apartments,Twistzz,76561198016255205,t,mp9,17293822569170665506,23115676172,"",0,4
false,,,,,,,,,947.46045,-122.588806,256.5318,100.0,Balcony,torzsi,76561198355739212,ct,false,false,ct,21.461987,0,25,0,false,stomach,false,false,0,0,t,false,26203,948.2172,711.0296,105.97023,15,Middle,siuhy,76561198150673360,t,mp9,17293822569170665506,23115676172,"",0,4
false,,,,,,,,,1092.0353,-105.77777,256.03125,100.0,Apartments,Jimpphat,76561198855375325,ct,false,false,ct,38.333138,0,109,0,true,head,false,false,1,0,t,false,27046,-393.17023,-39.01837,22.03125,100,SecondMid,NAF,76561198001151695,t,m4a1_silencer,17293822569131868220,43926699517,"",0,4
false,,,,,,,,,-135.50586,846.8101,53.766674,54.0,TRamp,torzsi,76561198355739212,ct,false,false,ct,17.013603,0,86,0,true,head,false,false,0,0,t,false,27151,-760.4301,618.6574,-30.054504,16,LowerMid,ultimate,76561198283989223,t,mp9,17293822569170665506,23115676172,"",0,4
false,,,,,,,,,-741.3867,543.38885,-30.036072,54.0,LowerMid,torzsi,76561198355739212,ct,false,false,ct,13.242025,0,90,0,true,head,false,false,0,0,t,false,27503,-1260.2383,511.6444,-63.96875,11,TSpawn,NertZ,76561198053126645,t,mp9,17293822569170665506,23115676172,"",0,4
false,,,,,,,,,863.63556,2055.27,136.3663,66.0,Banana,xertioN,76561198193174134,ct,false,false,ct,16.50485,3,22,0,false,chest,false,false,0,0,t,false,31809,257.5679,1821.2808,127.44861,7,Banana,siuhy,76561198150673360,t,galilar,17293822569154478093,30622150224,"",0,5
false,,,,,,,,,316.4436,1840.0333,129.37497,50.0,Banana,NertZ,76561198053126645,t,false,false,ct,15.614659,13,90,0,true,head,false,false,0,0,t,false,31953,810.41064,2206.5945,136.03128,80,Banana,Brollan,76561198138828475,ct,galilar,17293822569102704653,0,"",0,5
false,1456.8112,2767.1914,124.03194,100.0,Ruins,Spinx,76561198063336407,ct,884.09033,2004.4049,136.03127,66.0,Banana,xertioN,76561198193174134,ct,false,false,ct,14.938189,3,22,0,false,chest,false,false,0,0,t,false,31962,321.53278,1836.1571,128.87108,22,Banana,NertZ,76561198053126645,t,galilar,17293822569154478093,30622150224,"",0,5
false,321.53278,1836.1571,128.87108,0.0,Banana,NertZ,76561198053126645,t,240.55544,1820.2091,127.18586,68.0,Banana,Twistzz,76561198016255205,t,false,false,ct,17.017138,15,108,0,true,head,false,false,0,0,t,false,32099,879.8647,2020.3165,136.28348,39,Banana,xertioN,76561198193174134,ct,ak47,17293822569122496519,41540472180,"",0,5
false,810.30237,2206.7388,136.03128,0.0,Banana,Brollan,76561198138828475,ct,2558.9016,1162.8334,157.8235,100.0,Library,torzsi,76561198355739212,ct,false,false,ct,28.346943,5,438,0,true,head,false,false,0,0,t,false,34214,1451.9696,1022.151,155.38367,46,TopofMid,Twistzz,76561198016255205,t,awp,17293822569125249033,41791886981,"",0,5
false,,,,,,,,,1906.2694,-172.38068,260.03125,91.0,Apartments,NAF,76561198001151695,t,false,false,ct,12.792527,3,22,0,false,chest,false,false,0,0,t,false,34936,2378.6873,-94.1499,123.464424,20,BombsiteA,Jimpphat,76561198855375325,ct,galilar,17293822569169092621,32354801531,"",0,5
false,,,,,,,,,2276.405,1034.4963,160.70119,100.0,BombsiteA,Spinx,76561198063336407,ct,false,false,ct,32.585625,15,105,0,true,head,false,false,0,0,t,true,35768,2047.9182,-223.15991,262.03125,65,Balcony,NAF,76561198001151695,t,ak47,17293822569122496519,42424724712,"",0,5
false,2378.6873,-94.1499,123.464424,0.0,BombsiteA,Jimpphat,76561198855375325,ct,2595.7134,374.3996,216.03125,48.0,Graveyard,Spinx,76561198063336407,ct,false,false,ct,23.779001,3,26,0,false,chest,false,false,0,0,t,false,36294,1735.3926,16.468494,132.03125,21,BombsiteA,ultimate,76561198283989223,t,ak47,17293822569122496519,42424724712,"",0,5
false,,,,,,,,,1602.4806,1225.6864,177.03125,100.0,Arch,torzsi,76561198355739212,ct,false,false,ct,20.667126,1,110,0,false,chest,false,false,0,0,t,false,39835,1275.5784,486.1376,120.03125,100,Middle,ultimate,76561198283989223,t,awp,17293822569125249033,41791886981,"",0,6
false,,,,,,,,,1810.2454,1271.5095,167.31995,9.0,Arch,torzsi,76561198355739212,ct,false,false,ct,12.592496,1,111,0,false,chest,false,false,0,0,t,false,40051,1427.3848,957.0595,149.59566,100,TopofMid,Twistzz,76561198016255205,t,awp,17293822569125249033,41791886981,"",0,6
false,,,,,,,,,1345.8396,1227.8966,181.03125,100.0,TopofMid,Spinx,76561198063336407,ct,false,false,ct,6.1489143,16,110,0,true,head,false,false,0,0,t,false,40112,1490.1562,1032.2766,155.96307,100,TopofMid,NertZ,76561198053126645,t,ak47,17293822569122496519,42424724712,"",0,6
false,,,,,,,,,2579.1096,-134.41193,93.86333,100.0,Pit,Jimpphat,76561198855375325,ct,false,false,ct,13.863988,18,86,0,true,head,false,false,0,0,t,false,40390,2081.0364,-288.28693,258.72656,14,Balcony,NAF,76561198001151695,t,m4a1_silencer,17293822569131868220,43926699517,"",0,6
false,,,,,,,,,294.46875,682.3744,27.965385,35.0,Underpass,siuhy,76561198150673360,t,false,false,ct,22.137127,4,79,0,true,head,false,false,0,0,t,false,41973,1152.9915,552.97754,118.79992,20,Middle,Jimpphat,76561198855375325,ct,tec9,17293822569147531294,41258273242,"",0,6
false,1152.9915,552.97754,118.79992,0.0,Middle,Jimpphat,76561198855375325,ct,1462.2776,382.9457,128.57791,100.0,TopofMid,xertioN,76561198193174134,ct,false,false,ct,33.05617,0,24,0,false,right_leg,false,false,0,0,t,false,42057,197.7614,714.6629,96.34375,11,Middle,siuhy,76561198150673360,t,m4a1_silencer,17293822569131868220,40982455425,"",0,6
false,,,,,,,,,1127.203,-32.87024,256.03125,33.0,Apartments,Jimpphat,76561198855375325,ct,false,false,ct,5.15809,19,90,0,true,head,false,false,0,0,t,false,46902,943.4738,-117.047485,256.03125,75,Balcony,NAF,76561198001151695,t,m4a1_silencer,17293822569168306236,42240116955,"",0,7
false,822.9281,2109.7327,136.0313,38.0,Banana,siuhy,76561198150673360,t,785.75256,2105.6062,136.03131,90.0,Banana,NertZ,76561198053126645,t,false,false,ct,14.198223,15,109,0,true,head,false,false,0,0,t,false,47238,898.42737,2653.1665,140.0843,31,BombsiteB,xertioN,76561198193174134,ct,ak47,17293822569122496519,42424724712,"",0,7
false,,,,,,,,,570.9707,2934.4487,201.03125,74.0,BombsiteB,Brollan,76561198138828475,ct,false,false,ct,21.962719,6,29,0,false,stomach,false,false,0,0,t,false,47245,818.169,2108.4714,136.0313,13,Banana,siuhy,76561198150673360,t,m4a1_silencer,17293822569131868220,43600195717,"",0,7
false,,,,,,,,,579.5716,2936.4348,201.03125,48.0,BombsiteB,Brollan,76561198138828475,ct,false,false,ct,21.352892,6,29,0,false,stomach,false,false,0,0,t,false,47296,764.4092,2119.1353,136.03131,21,Banana,NertZ,76561198053126645,t,m4a1_silencer,17293822569131868220,43600195717,"",0,7
false,817.4176,2108.275,136.0313,0.0,Banana,siuhy,76561198150673360,t,834.4095,2119.1392,136.19218,93.0,Banana,Twistzz,76561198016255205,t,false,false,ct,27.87691,3,26,0,false,chest,false,false,0,0,t,false,47472,437.5152,3142.3486,162.51277,22,BombsiteB,Brollan,76561198138828475,ct,ak47,17293822569122496519,41540472180,"",0,7
false,,,,,,,,,669.6579,2480.237,142.88748,93.0,BombsiteB,Twistzz,76561198016255205,t,false,false,ct,17.002075,15,108,0,true,head,false,false,0,0,t,true,47887,1218.2211,2863.5476,128.03156,73,Ruins,Spinx,76561198063336407,ct,ak47,17293822569122496519,41540472180,"",0,7
false,943.9667,-117.88818,256.03125,0.0,Balcony,NAF,76561198001151695,t,528.4626,2453.2148,279.03125,93.0,BombsiteB,Twistzz,76561198016255205,t,false,false,ct,23.274109,3,26,0,false,right_arm,false,false,0,0,t,false,49479,1315.9749,2897.356,128.03181,7,Ruins,Jimpphat,76561198855375325,ct,ak47,17293822569122496519,41540472180,"",0,7
false,,,,,,,,,487.58,3416.3884,160.92183,79.0,BombsiteB,torzsi,76561198355739212,ct,false,false,ct,24.826172,1,109,0,false,chest,false,false,0,0,t,false,49573,474.55215,2439.049,167.03125,93,BombsiteB,Twistzz,76561198016255205,t,awp,17293822569125249033,41791886981,"",0,7
false,437.5152,3142.3486,162.51277,0.0,BombsiteB,Brollan,76561198138828475,ct,373.97928,2571.6428,161.53125,79.0,BombsiteB,torzsi,76561198355739212,ct,false,false,ct,15.591195,1,110,0,false,chest,false,false,0,0,t,false,50236,70.014915,3104.3994,160.56865,60,BombsiteB,ultimate,76561198283989223,t,awp,17293822569125249033,41791886981,"",0,7
false,226.2317,1441.4076,110.655106,77.0,Banana,NertZ,76561198053126645,t,190.65114,1559.9803,107.534256,54.0,Banana,siuhy,76561198150673360,t,false,false,ct,16.744905,15,108,0,true,head,false,false,0,0,t,false,55801,570.864,2098.144,140.13982,45,Banana,xertioN,76561198193174134,ct,ak47,17293822569155198983,28517491712,"",0,8
false,187.4447,1684.1569,115.436806,69.0,Banana,Twistzz,76561198016255205,t,371.14636,1886.2875,137.03125,51.0,Banana,siuhy,76561198150673360,t,false,false,ct,15.992633,4,33,0,false,stomach,false,false,0,0,t,false,56100,863.43854,2280.552,140.0843,21,BombsiteB,Brollan,76561198138828475,ct,ak47,17293822569155198983,28517491712,"",0,8
false,,,,,,,,,1260.5328,-348.5102,260.03125,76.0,Apartments,NAF,76561198001151695,t,false,false,ct,16.552055,15,108,0,true,head,false,false,0,0,t,false,56418,1912.2689,-351.96313,261.03125,100,Apartments,Jimpphat,76561198855375325,ct,ak47,17293822569122496519,43865185269,"",0,8
false,,,,,,,,,535.0544,2472.3132,279.03125,34.0,BombsiteB,Spinx,76561198063336407,ct,false,false,ct,9.0953045,6,31,0,false,stomach,false,false,0,0,t,false,56625,858.1599,2385.643,140.0843,2,BombsiteB,NertZ,76561198053126645,t,m4a1_silencer,17293822569168306236,42240116955,"",0,8
false,858.1136,2385.482,140.0843,0.0,BombsiteB,NertZ,76561198053126645,t,639.78845,2576.2346,193.03125,51.0,BombsiteB,siuhy,76561198150673360,t,false,false,ct,4.625873,4,27,0,false,chest,false,false,0,0,t,false,56649,526.4731,2463.4487,279.03125,7,BombsiteB,Spinx,76561198063336407,ct,ak47,17293822569155198983,28517491712,"",0,8
false,,,,,,,,,1567.985,-377.96826,256.03125,76.0,Apartments,NAF,76561198001151695,t,false,false,ct,13.450046,4,34,0,false,stomach,false,false,0,0,t,false,58843,2051.6663,-161.83716,262.03125,14,Balcony,torzsi,76561198355739212,ct,ak47,17293822569122496519,43865185269,"",0,8
false,,,,,,,,,2342.685,1132.1576,173.31805,96.0,BombsiteA,NertZ,76561198053126645,t,false,false,ct,13.720309,15,109,0,true,head,false,false,0,0,t,false,62733,1803.31,1186.4141,166.70172,100,Arch,Brollan,76561198138828475,ct,ak47,17293822569122496519,42424724712,"",0,9
false,,,,,,,,,2575.8538,-95.11157,93.77623,46.0,Pit,torzsi,76561198355739212,ct,false,false,ct,18.444649,1,138,0,false,stomach,false,false,0,0,t,false,62913,1862.3466,35.88771,125.83736,100,BombsiteA,NAF,76561198001151695,t,awp,17293822569125249033,41791886981,"",0,9
false,,,,,,,,,2538.9824,1258.6392,160.03125,96.0,Library,NertZ,76561198053126645,t,false,false,ct,9.094838,3,27,0,false,chest,false,false,0,0,t,false,62936,2342.5142,1558.3529,162.03125,6,Library,xertioN,76561198193174134,ct,ak47,17293822569122496519,42424724712,"",0,9
