armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
93,-1824.0819,629.96826,-167.96875,48.0,BombsiteB,mezii,76561197973140692,ct,ct,0,25,0,left_leg,t,60338,-743.31104,23.27347,-143.96875,16,Catwalk,acoR,76561198002942763,t,ak47,16,9
97,-763.7603,-1218.318,-167.96875,100.0,Connector,PR,76561198310561479,t,ct,3,22,78,chest,t,60573,-668.68616,-884.61285,-241.65863,100,Connector,flameZ,76561197978835160,ct,galilar,22,9
96,-581.4786,-917.418,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,22,78,right_arm,t,60766,-738.6233,-1180.8326,-167.96875,100,Connector,PR,76561198310561479,t,m4a1,22,9
92,-580.0316,-917.9885,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,22,56,chest,t,60772,-730.93146,-1181.4412,-167.96875,78,Connector,PR,76561198310561479,t,m4a1,22,9
88,-580.02747,-917.80975,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,22,34,chest,t,60778,-726.28204,-1181.851,-167.96875,56,Connector,PR,76561198310561479,t,m4a1,22,9
84,-580.0302,-919.2636,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,22,12,chest,t,60789,-719.58496,-1182.4938,-167.96875,34,Connector,PR,76561198310561479,t,m4a1,22,9
80,-580.0306,-919.64636,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,22,0,chest,t,60795,-723.2301,-1182.2126,-167.96875,12,Connector,PR,76561198310561479,t,m4a1,12,9
82,597.5978,760.39734,-135.96875,78.0,House,flameZ,76561197978835160,ct,ct,18,87,13,head,t,63251,-249.04993,825.7776,-136.80414,100,BackAlley,Tauson,76561198316706174,t,m4a1,87,9
78,598.1426,767.5485,-135.96875,78.0,House,flameZ,76561197978835160,ct,ct,4,21,0,chest,t,63257,-248.91284,820.53094,-137.00928,13,BackAlley,Tauson,76561198316706174,t,m4a1,13,9
100,409.87323,-226.81854,-166.68011,100.0,TopofMid,acoR,76561198002942763,t,ct,0,7,93,chest,t,65400,-1185.1176,-728.58057,-128.96875,100,SnipersNest,ZywOo,76561198113666193,ct,deagle,7,10
