entity_id,start_tick,end_tick,thrower_X,thrower_Y,thrower_Z,thrower_health,thrower_place,thrower_name,thrower_steamid,thrower_side,X,Y,Z,round_num
655,5201,5650,-441.53216552734375,231.74114990234375,-215.96875,100,BombsiteA,Brollan,76561198138828475,t,646.6407470703125,-141.83599853515625,-222.0,1
339,8958,9407,-949.2635498046875,49.764896392822266,16.03125,100,TSideUpper,Spinx,76561198063336407,t,-944.18115234375,-882.7018432617188,-154.0,2
340,8995,9444,-869.8577270507812,550.3184814453125,-215.96875,100,TMain,xertioN,76561198193174134,t,-386.9706726074219,-266.6663513183594,-220.69790649414062,2
929,14087,14536,-996.9932861328125,92.60562896728516,16.03125,100,TSideUpper,Spinx,76561198063336407,t,-955.420166015625,-78.49546813964844,18.03125,3
934,14582,15031,-816.028076171875,287.6631164550781,-215.96875,100,TMain,xertioN,76561198193174134,t,665.4567260742188,611.9193115234375,-216.0,3
939,15651,16100,-423.6221923828125,-338.47430419921875,-214.96875,100,LongDog,Brollan,76561198138828475,t,448.3435974121094,688.636474609375,-216.0,3
702,18080,18350,132.46749877929688,-228.41925048828125,-215.96875,100,BombsiteA,NertZ,76561198053126645,ct,-736.6357421875,501.3412780761719,-226.0,4
694,18125,18574,-988.2901000976562,96.17216491699219,16.03125,100,TSideUpper,Spinx,76561198063336407,t,-951.6033935546875,-76.65125274658203,18.03125,4
645,18253,18702,-771.1727905273438,928.1058349609375,-214.96875,100,TMain,xertioN,76561198193174134,t,-387.413818359375,-263.5917663574219,-220.67054748535156,4
646,18409,18417,262.3404235839844,-117.6104736328125,-89.015625,100,BombsiteA,ultimate,76561198283989223,ct,-823.9631958007812,433.56439208984375,-226.0,4
728,19965,20318,682.0798950195312,-183.4173583984375,-215.96875,100,BombsiteA,NAF,76561198001151695,ct,-499.8666687011719,-146.96087646484375,-216.0,4
466,23017,23466,54.04018783569336,-183.41558837890625,-215.96875,100,BombsiteA,siuhy,76561198150673360,ct,-633.702880859375,557.3770751953125,-216.0,5
