tick,event,X,Y,Z,steamid,name,bombsite,round_num
3323,drop,360.96875,1728.8373,131.02095,76561198100494962,saadzin,,1
3330,pickup,368.13785,1783.6754,129.73988,76561198194325317,dumau,,1
3409,drop,300.92545,1873.5685,137.03125,76561198194325317,dumau,,1
3416,pickup,318.31882,1831.4847,127.06818,76561198100494962,saadzin,,1
5010,plant,173.73694,2966.8484,161.53127,76561198100494962,saadzin,BombsiteB,1
7634,detonate,369.55524,3028.7869,163.19467,76561198100494962,saadzin,,1
7954,pickup,673.56793,2087.016,138.82689,76561198074017668,lux,,2
8839,drop,-1657.23,419.577,-63.96875,76561198074017668,lux,,2
8846,pickup,-1675.62,351.695,-63.96875,76561198100494962,saadzin,,2
12099,drop,635.8757,2033.2244,136.03125,76561198100494962,saadzin,,2
12617,pickup,640.9651,2057.8872,138.82689,76561198194325317,dumau,,2
14075,drop,-231.91809,908.18146,22.919268,76561198194325317,dumau,,2
14395,pickup,894.8161,2181.6482,136.36629,76561198850020186,latto,,3
20049,drop,1818.8337,-65.299255,142.03125,76561198850020186,latto,,3
20652,pickup,1858.7482,-200.13159,260.03125,76561198061763596,n1ssim,,4
20801,drop,-1675.62,351.695,-63.96875,76561198061763596,n1ssim,,4
25827,plant,2013.9723,721.9686,160.03125,76561198100494962,saadzin,BombsiteA,4
26893,pickup,1983.9694,188.45248,160.03125,76561198194325317,dumau,,5
28414,drop,-1041.4158,511.735,-54.807068,76561198194325317,dumau,,5
28432,pickup,-1052.2689,514.9324,-56.916748,76561198074017668,lux,,5
28548,drop,-626.31335,640.38605,-31.186157,76561198074017668,lux,,5
28557,pickup,-531.06085,710.49536,-33.358643,76561198194325317,dumau,,5
28645,drop,-218.94629,850.8172,27.571482,76561198194325317,dumau,,5
28731,pickup,-76.34949,850.44507,69.038345,76561198100494962,saadzin,,5
28859,drop,135.89973,1070.494,87.41378,76561198100494962,saadzin,,5
30012,pickup,128.70448,977.2136,81.72898,76561198850020186,latto,,5
31708,drop,1471.5143,140.16708,132.03125,76561198850020186,latto,,5
32266,pickup,1571.7126,105.243004,132.03125,76561198100494962,saadzin,,5
33391,pickup,1907.2678,311.0617,161.03125,76561198100494962,saadzin,,6
42808,plant,161.51115,2968.5151,161.53127,76561198100494962,saadzin,BombsiteB,6
44314,defuse,221.43817,2959.887,161.53127,76561197989744167,apEX,BombsiteB,6
44634,pickup,3.366202,2547.9272,161.03125,76561198074017668,lux,,7
49053,drop,665.92365,2486.588,142.88748,76561198074017668,lux,,7
50663,pickup,863.9678,2547.5195,140.0843,76561198850020186,latto,,8
53175,drop,-1675.62,351.695,-63.96875,76561198850020186,latto,,8
53182,pickup,-1657.23,419.577,-63.96875,76561198100494962,saadzin,,8
