tick,event,X,Y,Z,steamid,name,bombsite,round_num
123325,pickup,1060.5056,-1049.8479,-262.4148,76561198251984554,CYPHER,,18
124292,drop,563.3824,-1555.356,-263.96875,76561198251984554,CYPHER,,18
125442,pickup,500.77945,-1568.3048,-262.3548,76561198153651861,nawwk,,18
129869,drop,-1948.3896,730.02094,-47.96875,76561198153651861,nawwk,,18
130354,pickup,563.3824,-1555.356,-263.96875,76561198251984554,CYPHER,,19
130475,drop,1216.0,-16.0,-163.96875,76561198251984554,CYPHER,,19
130484,pickup,1216.0,-115.0,-163.96875,76561197999825422,nexa,,19
135867,drop,569.9153,645.00323,-135.96875,76561197999825422,nexa,,19
135914,pickup,388.1201,427.7926,-264.29932,76561198251984554,CYPHER,,19
138214,drop,-700.0746,-1234.1378,-167.96875,76561198251984554,CYPHER,,19
138850,pickup,-700.3144,-793.64294,-263.96875,76561198158709510,pr1metapz,,20
139009,drop,1136.0,32.0,-164.78845,76561198158709510,pr1metapz,,20
139026,pickup,1136.0,-64.0,-164.49915,76561197999825422,nexa,,20
140063,drop,1136.0,-64.0,-164.49915,76561197999825422,nexa,,20
140070,pickup,1216.0,-115.0,-163.96875,76561198153651861,nawwk,,20
143013,drop,254.25732,-1532.7687,-175.96875,76561198153651861,nawwk,,20
143333,pickup,254.25732,-1532.7687,-175.96875,76561198153651861,nawwk,,21
143495,drop,1136.0,32.0,-164.78845,76561198153651861,nawwk,,21
143531,pickup,1136.0,-160.0,-164.43054,76561198251984554,CYPHER,,21
143820,drop,1136.0,-160.0,-164.43054,76561198251984554,CYPHER,,21
144925,drop,1059.4058,-1046.334,-261.95056,76561198158709510,pr1metapz,,21
145243,pickup,744.78644,-1074.2422,-256.59406,76561198263656468,CacaNito,,21
147881,plant,-263.70752,-2158.226,-173.0022,76561198263656468,CacaNito,BombsiteA,21
149115,pickup,-1129.381,-212.5141,-55.96875,76561197999825422,nexa,,22
149295,drop,1216.0,-16.0,-163.96875,76561197999825422,nexa,,22
150404,pickup,1141.9427,-166.67139,-164.521,76561198153651861,nawwk,,22
150468,drop,1182.4642,-376.5437,-164.83557,76561198153651861,nawwk,,22
150939,pickup,1120.0355,-612.4648,-199.57812,76561198251984554,CYPHER,,22
153785,drop,-456.85364,-1966.7163,-179.96875,76561198251984554,CYPHER,,22
