tick,event,X,Y,Z,steamid,name,bombsite,round_num
141973,pickup,1951.2928,-193.74011,260.03125,76561198855375325,Jimpphat,,17
142084,drop,-1657.23,419.577,-63.96875,76561198855375325,Jimpphat,,17
142091,pickup,-1586.52,440.79,-63.96875,76561198355739212,torzsi,,17
149537,plant,2013.9719,721.96875,160.03125,76561198355739212,torzsi,BombsiteA,17
152161,detonate,321.9882,681.08417,78.00394,76561198355739212,torzsi,,17
152481,pickup,-214.03125,-328.03198,242.03125,76561198063336407,Spinx,,18
156023,drop,-1662.18,288.762,-63.96875,76561198063336407,Spinx,,18
156030,pickup,-1675.62,351.695,-63.96875,76561198355739212,torzsi,,18
162211,plant,1876.9688,693.96857,160.02724,76561198355739212,torzsi,BombsiteA,18
164835,detonate,714.30457,2265.5828,136.03146,76561198355739212,torzsi,,18
165155,pickup,703.26154,2103.708,136.03133,76561198355739212,torzsi,,19
167590,drop,348.36163,1720.1177,129.8327,76561198355739212,torzsi,,19
167597,pickup,382.22702,1801.9199,130.7562,76561198193174134,xertioN,,19
168190,drop,525.0553,1985.1635,136.03123,76561198193174134,xertioN,,19
168225,pickup,279.56155,1884.3385,137.03125,76561198355739212,torzsi,,19
169716,plant,2108.5657,179.721,160.03125,76561198355739212,torzsi,BombsiteA,19
172340,detonate,1391.759,2788.4216,124.031784,76561198355739212,torzsi,,19
172404,pickup,1081.5187,2747.6675,127.24048,76561198193174134,xertioN,,20
173850,drop,-1253.455,310.63327,-63.96875,76561198193174134,xertioN,,20
173879,pickup,-1267.9529,333.0319,-63.96875,76561198355739212,torzsi,,20
180448,drop,741.5697,2944.4866,140.1807,76561198355739212,torzsi,,20
180856,pickup,202.0224,1683.7979,115.408905,76561198138828475,Brollan,,21
182467,drop,-726.0381,637.06024,-30.365112,76561198138828475,Brollan,,21
182641,pickup,-761.2328,555.0863,-31.56012,76561198355739212,torzsi,,21
184647,drop,1261.2678,584.1528,125.03125,76561198355739212,torzsi,,21
184654,pickup,1212.4877,587.9677,123.37655,76561198855375325,Jimpphat,,21
