armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
81,-458.41748,-2334.004,-167.96875,100.0,BombsiteA,CacaNito,76561198263656468,ct,ct,14,68,0,head,t,15926,-852.78845,81.63833,-165.96875,45,Catwalk,xertioN,76561198193174134,t,m4a1,45,3
66,,,,,,,,,ct,6,6,51,generic,t,18765,105.95653,760.0314,-135.96875,57,House,Spinx,76561198063336407,t,"",6,3
74,-738.0594,-22.012024,-143.96875,100.0,Catwalk,CacaNito,76561198263656468,ct,ct,26,39,61,generic,t,22015,-968.3079,-544.5858,-283.17175,100,Middle,Brollan,76561198138828475,t,hegrenade,39,4
96,-486.2428,-568.94116,-276.66736,100.0,Middle,xertioN,76561198193174134,t,ct,4,6,94,generic,t,23077,-586.6471,-912.6313,-167.96875,100,Connector,pr1metapz,76561198158709510,ct,hegrenade,6,4
69,-486.2428,-568.94116,-276.66736,100.0,Middle,xertioN,76561198193174134,t,ct,5,8,53,generic,t,23077,-725.1559,-540.4273,-265.21936,61,Middle,Brollan,76561198138828475,t,hegrenade,8,4
95,-486.2428,-568.94116,-276.66736,100.0,Middle,xertioN,76561198193174134,t,ct,5,7,93,generic,t,23077,-486.2428,-568.94116,-276.66736,100,Middle,xertioN,76561198193174134,t,hegrenade,7,4
100,-486.2428,-568.94116,-276.66736,100.0,Middle,xertioN,76561198193174134,t,ct,0,0,100,generic,t,23077,-807.96735,-932.4111,-167.96875,100,Middle,CYPHER,76561198251984554,ct,hegrenade,0,4
97,-76.80591,-355.5094,-159.96875,100.0,Catwalk,torzsi,76561198355739212,t,ct,3,26,74,chest,t,23082,-807.7337,-927.4474,-167.96875,100,Middle,CYPHER,76561198251984554,ct,ak47,26,4
96,-806.734,-926.827,-167.96875,74.0,Middle,CYPHER,76561198251984554,ct,ct,4,19,81,chest,t,23087,-78.97034,-356.9972,-165.96875,100,Catwalk,torzsi,76561198355739212,t,famas,19,4
92,-805.7937,-927.92694,-167.96875,74.0,Middle,CYPHER,76561198251984554,ct,ct,4,19,62,chest,t,23093,-78.9433,-358.04523,-165.96875,81,Catwalk,torzsi,76561198355739212,t,famas,19,4
88,-804.82587,-929.1382,-167.96875,74.0,Middle,CYPHER,76561198251984554,ct,ct,4,19,43,left_arm,t,23098,-79.17578,-357.75,-165.96875,62,Catwalk,torzsi,76561198355739212,t,famas,19,4
82,-79.409424,-357.4546,-165.96875,43.0,Catwalk,torzsi,76561198355739212,t,ct,15,107,0,head,t,23101,-804.1475,-929.9808,-167.96875,74,Middle,CYPHER,76561198251984554,ct,ak47,74,4
93,-694.2777,-542.6021,-266.5633,53.0,Middle,Brollan,76561198138828475,t,ct,3,27,67,chest,t,23110,-582.41724,-1003.72064,-167.96875,94,Connector,pr1metapz,76561198158709510,ct,ak47,27,4
64,-583.2445,-1008.8307,-167.96875,67.0,Connector,pr1metapz,76561198158709510,ct,ct,5,25,28,chest,t,23113,-698.71594,-543.581,-266.62878,53,Middle,Brollan,76561198138828475,t,m4a1,25,4
59,-585.13184,-1014.35846,-167.96875,67.0,Connector,pr1metapz,76561198158709510,ct,ct,5,25,3,chest,t,23126,-705.527,-545.22076,-266.6889,28,Middle,Brollan,76561198138828475,t,m4a1,25,4
78,-706.4838,-545.47687,-266.7019,3.0,Middle,Brollan,76561198138828475,t,ct,15,109,0,head,t,23129,-585.8321,-1015.545,-167.96875,67,Connector,pr1metapz,76561198158709510,ct,ak47,67,4
71,-890.3068,-332.6765,-165.62292,100.0,Catwalk,CacaNito,76561198263656468,ct,ct,17,82,0,head,t,23198,0.528529,-449.11548,-174.3518,43,Catwalk,torzsi,76561198355739212,t,m4a1,43,4
85,-750.6497,-1198.5765,-167.96875,93.0,Connector,xertioN,76561198193174134,t,ct,15,109,0,head,t,25155,-695.3075,-781.29846,-262.78925,100,Middle,CacaNito,76561198263656468,ct,ak47,100,4
91,-1270.7454,-1520.6095,-148.56134,100.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,20,73,chest,t,25931,-1195.4313,-1451.747,-160.70349,93,Jungle,xertioN,76561198193174134,t,famas,20,4
87,-1273.3982,-1517.973,-148.63324,100.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,20,53,chest,t,25943,-1202.241,-1446.5187,-160.656,73,Jungle,xertioN,76561198193174134,t,famas,20,4
83,-1272.906,-1518.1936,-148.64978,100.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,20,33,chest,t,25949,-1203.8373,-1444.4672,-160.68542,53,Jungle,xertioN,76561198193174134,t,famas,20,4
79,-1272.3306,-1518.6908,-148.64246,100.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,20,13,chest,t,25954,-1206.6742,-1445.0677,-160.44586,33,Jungle,xertioN,76561198193174134,t,famas,20,4
62,-1270.7222,-1520.0494,-148.62549,100.0,CTSpawn,nawwk,76561198153651861,ct,ct,17,83,0,head,t,25960,-1208.0667,-1445.989,-160.28522,13,Jungle,xertioN,76561198193174134,t,famas,13,4
52,,,,,,,,,ct,48,48,52,generic,t,28370,-1174.8093,-717.9276,-167.96875,100,SnipersNest,nawwk,76561198153651861,ct,"",48,4
63,,,,,,,,,ct,37,37,63,generic,t,28370,956.70953,-1255.9679,-108.96875,100,PalaceAlley,Spinx,76561198063336407,t,"",37,4
94,,,,,,,,,ct,6,6,94,generic,t,28370,1239.9683,-696.2466,-216.91022,100,TSpawn,Jimpphat,76561198855375325,t,"",6,4
0,85.97791,-1639.0906,-167.96875,100.0,PalaceInterior,Spinx,76561198063336407,t,ct,0,6,94,generic,t,33827,-1227.9016,-1491.6937,-155.18341,100,CTSpawn,CacaNito,76561198263656468,ct,hegrenade,6,5
39,85.97791,-1639.0906,-167.96875,100.0,PalaceInterior,Spinx,76561198063336407,t,ct,13,20,80,generic,t,33827,-1018.422,-1334.6292,-162.95312,100,Jungle,nawwk,76561198153651861,ct,hegrenade,20,5
92,85.97791,-1639.0906,-167.96875,100.0,PalaceInterior,Spinx,76561198063336407,t,ct,8,12,88,generic,t,33827,-1224.8954,-1283.195,-167.96875,100,CTSpawn,nexa,76561197999825422,ct,hegrenade,12,5
100,-1273.4707,-1364.2643,-165.2641,88.0,CTSpawn,nexa,76561197999825422,ct,ct,0,25,75,right_leg,t,34044,-96.025024,-1844.7437,-167.96875,100,BombsiteA,torzsi,76561198355739212,t,ak47,25,5
89,-97.67407,-1849.5082,-167.96875,75.0,BombsiteA,torzsi,76561198355739212,t,ct,3,26,62,chest,t,34067,-1272.5999,-1361.4282,-165.5857,88,CTSpawn,nexa,76561197999825422,ct,ak47,26,5
85,-98.656006,-1851.8127,-167.96875,75.0,BombsiteA,torzsi,76561198355739212,t,ct,4,33,29,stomach,t,34074,-1270.5708,-1354.8798,-166.32843,62,CTSpawn,nexa,76561197999825422,ct,ak47,33,5
100,-1273.7458,-1362.9255,-165.40466,29.0,CTSpawn,nexa,76561197999825422,ct,ct,0,25,50,right_leg,t,34095,-100.18756,-1855.3278,-167.96875,75,BombsiteA,torzsi,76561198355739212,t,ak47,25,5
85,-99.941284,-1857.0585,-167.96875,50.0,BombsiteA,torzsi,76561198355739212,t,ct,0,25,4,right_leg,t,34106,-1274.5297,-1365.0236,-165.16449,29,CTSpawn,nexa,76561197999825422,ct,ak47,25,5
100,-1274.455,-1364.8425,-165.1853,4.0,CTSpawn,nexa,76561197999825422,ct,ct,0,25,25,right_leg,t,34108,-99.73224,-1857.5009,-167.96875,50,BombsiteA,torzsi,76561198355739212,t,ak47,25,5
37,-512.796,-2216.2869,-178.9118,100.0,BombsiteA,xertioN,76561198193174134,t,ct,2,3,77,generic,t,34118,-992.03125,-1304.832,-155.61627,80,Jungle,nawwk,76561198153651861,ct,hegrenade,3,5
85,-512.796,-2216.2869,-178.9118,100.0,BombsiteA,xertioN,76561198193174134,t,ct,0,1,3,generic,t,34118,-1273.8057,-1363.2344,-165.37024,4,CTSpawn,nexa,76561197999825422,ct,hegrenade,1,5
97,-1273.7522,-1363.086,-165.38715,3.0,CTSpawn,nexa,76561197999825422,ct,ct,3,26,0,chest,t,34134,-97.43201,-1860.6573,-167.96875,25,BombsiteA,torzsi,76561198355739212,t,ak47,25,5
81,151.72505,-2069.9421,-39.96875,100.0,PalaceInterior,Jimpphat,76561198855375325,t,ct,4,21,0,chest,t,34197,-1244.3905,-1312.879,-169.85645,3,CTSpawn,nexa,76561197999825422,ct,m4a1,3,5
97,-1527.2046,-2236.4602,-248.12549,94.0,CTSpawn,CacaNito,76561198263656468,ct,ct,3,27,73,chest,t,35679,-1158.7969,-2248.7139,-182.3465,100,CTSpawn,xertioN,76561198193174134,t,ak47,27,5
96,-1404.3179,-2334.2178,-225.75043,100.0,CTSpawn,pr1metapz,76561198158709510,ct,ct,1,26,47,chest,t,35680,-1158.6962,-2249.4182,-182.27942,73,CTSpawn,xertioN,76561198193174134,t,fiveseven,26,5
0,-1158.3245,-2251.5295,-182.06433,47.0,CTSpawn,xertioN,76561198193174134,t,ct,0,25,75,chest,t,35683,-1402.1334,-2345.2532,-224.57788,100,CTSpawn,pr1metapz,76561198158709510,ct,mac10,25,5
0,-1157.278,-2255.6238,-181.58203,47.0,CTSpawn,xertioN,76561198193174134,t,ct,0,25,50,chest,t,35688,-1399.7361,-2355.1965,-223.43555,75,CTSpawn,pr1metapz,76561198158709510,ct,mac10,25,5
0,-1155.6606,-2260.762,-180.91608,47.0,CTSpawn,xertioN,76561198193174134,t,ct,0,25,25,chest,t,35693,-1398.2228,-2359.6272,-222.83746,50,CTSpawn,pr1metapz,76561198158709510,ct,mac10,25,5
0,-1155.4996,-2261.516,-180.83356,47.0,CTSpawn,xertioN,76561198193174134,t,ct,0,25,0,chest,t,35698,-1396.8097,-2363.2217,-222.31519,25,CTSpawn,pr1metapz,76561198158709510,ct,mac10,25,5
92,-1527.6534,-2245.2544,-247.93542,94.0,CTSpawn,CacaNito,76561198263656468,ct,ct,4,34,13,stomach,t,35699,-1155.7577,-2260.8545,-180.92932,47,CTSpawn,xertioN,76561198193174134,t,ak47,34,5
89,-1527.8054,-2249.2769,-247.83594,94.0,CTSpawn,CacaNito,76561198263656468,ct,ct,3,27,0,chest,t,35705,-1157.8524,-2255.481,-181.70648,13,CTSpawn,xertioN,76561198193174134,t,ak47,13,5
0,-857.05884,-2321.7288,-170.55322,100.0,BombsiteA,Brollan,76561198138828475,t,ct,0,35,59,chest,t,35751,-1503.4897,-2282.5872,-244.99158,94,CTSpawn,CacaNito,76561198263656468,ct,ak47,35,5
0,-856.78595,-2314.6235,-170.89325,100.0,BombsiteA,Brollan,76561198138828475,t,ct,0,35,24,chest,t,35763,-1494.7878,-2289.9211,-244.10535,59,CTSpawn,CacaNito,76561198263656468,ct,ak47,35,5
0,-856.5811,-2309.6057,-171.13446,100.0,BombsiteA,Brollan,76561198138828475,t,ct,0,43,0,stomach,t,35770,-1494.3671,-2288.0894,-244.11597,24,CTSpawn,CacaNito,76561198263656468,ct,ak47,24,5
59,-1415.2714,-2219.5205,-236.49213,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,0,4,96,chest,t,35771,-856.5489,-2308.838,-171.17145,100,BombsiteA,Brollan,76561198138828475,t,ak47,4,5
56,-1415.3936,-2220.1946,-236.46655,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,3,27,69,chest,t,35778,-856.451,-2306.141,-171.30005,96,BombsiteA,Brollan,76561198138828475,t,ak47,27,5
52,-1416.3331,-2225.5996,-236.25098,77.0,CTSpawn,nawwk,76561198153651861,ct,ct,4,34,35,stomach,t,35790,-856.38574,-2304.5515,-171.37646,69,BombsiteA,Brollan,76561198138828475,t,ak47,34,5
