entity_id,start_tick,end_tick,thrower_X,thrower_Y,thrower_Z,thrower_health,thrower_place,thrower_name,thrower_steamid,thrower_side,X,Y,Z,round_num
189,2216,3628,1976.18310546875,172.283935546875,160.03125,100,BombsiteA,ropz,76561197991272318,ct,261.5135803222656,1224.8968505859375,110.51719665527344,1
491,3671,5083,734.2817993164062,39.60650634765625,85.48229217529297,100,SecondMid,n1ssim,76561198061763596,t,1437.0426025390625,1063.588134765625,160.05584716796875,1
942,3882,5294,1363.6392822265625,-89.642333984375,132.03125,100,Quad,ZywOo,76561198113666193,ct,1130.4783935546875,472.5973205566406,109.61197662353516,1
188,4182,5594,807.5751342773438,2383.761962890625,136.03146362304688,50,BombsiteB,saadzin,76561198100494962,t,982.2032470703125,2742.965576171875,133.64056396484375,1
1017,5266,6678,437.35125732421875,2111.681640625,140.1398162841797,100,Banana,latto,76561198850020186,t,995.3876342773438,2684.757568359375,132.89273071289062,1
987,5442,6854,810.7349853515625,2860.344970703125,148.0321044921875,77,BombsiteB,lux,76561198074017668,t,480.0714111328125,3316.17138671875,164.62709045410156,1
979,6148,7560,662.263916015625,2113.22607421875,138.82688903808594,100,Banana,latto,76561198850020186,t,1010.1278686523438,2643.98046875,137.4740447998047,1
883,9957,11369,122.37591552734375,905.2703857421875,80.03125,100,Middle,lux,76561198074017668,t,1448.4476318359375,531.7810668945312,120.54571533203125,2
412,10566,11978,581.6766357421875,2563.652099609375,252.02503967285156,100,BombsiteB,flameZ,76561197978835160,ct,784.7767333984375,2280.249267578125,138.03146362304688,2
958,11910,13322,2097.67822265625,4.351437091827393,124.13392639160156,74,BombsiteA,ZywOo,76561198113666193,ct,1919.8050537109375,-305.5777282714844,262.03125,2
230,12187,13599,249.8374481201172,1714.7745361328125,118.04887390136719,95,Banana,latto,76561198850020186,t,1516.8641357421875,857.0772094726562,142.20460510253906,2
702,12714,14126,1201.43359375,2670.620849609375,131.8850555419922,9,Ruins,mezii,76561197973140692,ct,780.7343139648438,2401.21142578125,138.0314483642578,2
756,12785,14197,655.9947509765625,1978.10205078125,136.03126525878906,21,Banana,dumau,76561198194325317,t,1032.2879638671875,2720.9306640625,130.7997589111328,2
765,13922,,507.5065612792969,3220.08642578125,167.03125,100,BombsiteB,apEX,76561197989744167,ct,791.7564086914062,2312.90869140625,138.03146362304688,2
712,17566,18978,2020.49267578125,58.058509826660156,126.37541198730469,100,BombsiteA,ZywOo,76561198113666193,ct,1902.5240478515625,-281.6629638671875,262.03125,3
680,17683,19095,509.2962951660156,3101.255615234375,212.42672729492188,100,BombsiteB,flameZ,76561197978835160,ct,755.23486328125,2263.321044921875,138.03140258789062,3
683,18752,20164,578.8402709960938,654.9108276367188,100.00321960449219,37,Middle,saadzin,76561198100494962,t,1435.3387451171875,967.7905883789062,151.1710205078125,3
123,18805,20217,2551.984130859375,-19.0313720703125,100.45814514160156,100,Pit,ropz,76561197991272318,ct,1869.0562744140625,-275.99591064453125,263.03125,3
714,19020,20432,446.6009521484375,3177.83740234375,161.76380920410156,100,BombsiteB,flameZ,76561197978835160,ct,803.4968872070312,2240.587158203125,138.03125,3
595,22577,23989,82.57337951660156,1277.1854248046875,96.38591003417969,100,Banana,dumau,76561198194325317,t,99.6649398803711,1217.73486328125,93.50331115722656,4
598,22638,24050,-45.91741943359375,882.26025390625,77.1989517211914,93,TRamp,lux,76561198074017668,t,1418.4249267578125,499.1045227050781,121.09770202636719,4
628,23529,24941,2245.25830078125,518.9766845703125,141.08387756347656,100,BombsiteA,ropz,76561197991272318,ct,1824.9393310546875,-336.37158203125,263.03125,4
566,23824,25236,609.4275512695312,1992.4866943359375,136.03125,59,Banana,flameZ,76561197978835160,ct,283.7802429199219,1740.4019775390625,121.78157043457031,4
580,24607,26019,1941.17041015625,505.3504638671875,161.03125,100,BombsiteA,ZywOo,76561198113666193,ct,1892.4166259765625,60.788299560546875,127.4343490600586,4
565,25164,26576,1088.882080078125,2728.474853515625,127.16642761230469,59,Ruins,flameZ,76561197978835160,ct,802.0118408203125,2214.55322265625,138.02894592285156,4
599,25858,,1843.719970703125,-290.1953125,261.03125,48,Apartments,n1ssim,76561198061763596,t,2305.77783203125,818.873779296875,153.5758514404297,4
217,26021,,1966.0274658203125,721.972412109375,160.03125,63,BombsiteA,saadzin,76561198100494962,t,1902.226318359375,-36.050193786621094,171.0149688720703,4
315,28603,30015,1492.69873046875,2778.330810546875,124.03186798095703,100,Ruins,apEX,76561197989744167,ct,392.6720275878906,575.5435791015625,85.5088119506836,5
310,29800,31212,973.0481567382812,2778.817626953125,133.609375,100,BombsiteB,apEX,76561197989744167,ct,304.7461853027344,1820.5311279296875,126.7227554321289,5
610,30096,31508,2088.986572265625,4.166117191314697,124.3266372680664,100,BombsiteA,ZywOo,76561198113666193,ct,1915.5235595703125,-278.0111999511719,262.03125,5
944,30387,31799,326.3197021484375,2630.197509765625,193.03125,100,BombsiteB,flameZ,76561197978835160,ct,752.2593994140625,2436.796875,138.03146362304688,5
696,30417,31829,277.36041259765625,533.8174438476562,88.57247161865234,94,Middle,latto,76561198850020186,t,1431.84716796875,637.1654052734375,122.6387939453125,5
533,31685,33097,1479.9833984375,2763.060302734375,124.03195190429688,100,Ruins,flameZ,76561197978835160,ct,745.3212280273438,2419.7705078125,138.03146362304688,5
373,32218,,1819.4517822265625,-89.96612548828125,142.03125,2,BombsiteA,lux,76561198074017668,t,2238.486328125,951.957763671875,158.38877868652344,5
