tick,event,X,Y,Z,steamid,name,bombsite,round_num
137648,drop,660.5276,352.295,0.9351492,76561198113666193,ZywOo,,15
137655,pickup,625.4259,278.2988,1.1419168,76561197991272318,ropz,,15
138520,drop,656.55475,773.9885,0.7238283,76561197991272318,ropz,,15
139466,pickup,656.55475,773.9885,0.7238283,76561197991272318,ropz,,16
140204,drop,-428.0,-843.0,95.29629,76561197991272318,ropz,,16
140908,pickup,-606.8726,-767.0899,117.73558,76561197973140692,mezii,,16
141093,drop,54.833992,-526.71014,1.4690692,76561197973140692,mezii,,16
141362,pickup,102.65201,-453.42877,2.694049,76561198113666193,ZywOo,,16
146533,plant,990.188,2536.1033,96.53124,76561198113666193,ZywOo,BombsiteA,16
149157,detonate,1192.0743,2654.6108,96.16075,76561198113666193,ZywOo,,16
149477,pickup,549.3765,2673.773,96.35828,76561197973140692,mezii,,17
160034,pickup,1411.5931,2639.0576,107.109375,76561197978835160,flameZ,,18
160108,drop,-1141.0,-808.0,116.68599,76561197978835160,flameZ,,18
160136,pickup,-980.0,-754.0,120.18125,76561197989744167,apEX,,18
161483,drop,-403.54163,-732.53326,100.00229,76561197989744167,apEX,,18
161609,pickup,17.098892,-546.13525,17.609375,76561197989744167,apEX,,18
161679,drop,186.64883,-363.294,0.26444507,76561197989744167,apEX,,18
161766,pickup,173.88797,-404.516,23.515625,76561198113666193,ZywOo,,18
161841,drop,-7.303833,-525.5045,1.6674416,76561198113666193,ZywOo,,18
162732,pickup,-196.29608,-499.037,7.0128984,76561198113666193,ZywOo,,18
162909,drop,299.68692,-163.15778,-4.4279785,76561198113666193,ZywOo,,18
163139,pickup,284.44458,-134.91486,-1.7316895,76561197973140692,mezii,,18
163870,drop,415.1105,204.56915,-1.6221313,76561197973140692,mezii,,18
164890,pickup,407.4667,254.47382,0.74714303,76561198113666193,ZywOo,,18
164965,pickup,-430.92456,-193.3136,0.06546593,76561197989744167,apEX,,19
167574,drop,-696.8446,-806.6237,116.708206,76561198113666193,ZywOo,,19
170595,pickup,-587.32166,-928.0168,123.040375,76561197973140692,mezii,,19
172396,drop,-1991.8156,1676.6578,31.623354,76561197973140692,mezii,,19
175316,pickup,-453.77112,1658.8998,-125.03467,76561198113666193,ZywOo,,20
175393,drop,-428.0,-843.0,95.29629,76561198113666193,ZywOo,,20
176175,drop,-1076.0,-843.0,116.78947,76561197978835160,flameZ,,20
176182,pickup,-1015.0,-808.0,116.08262,76561197973140692,mezii,,20
178620,drop,-181.66266,-547.78613,0.5474701,76561197973140692,mezii,,20
178650,pickup,-386.11786,-425.56195,7.625651,76561198113666193,ZywOo,,20
181042,drop,-276.03418,1772.9688,-101.06952,76561198113666193,ZywOo,,20
181308,pickup,-472.7072,1784.4126,-123.58624,76561197978835160,flameZ,,20
181731,drop,-955.90436,1363.732,-110.861755,76561197978835160,flameZ,,20
