entity_id,start_tick,end_tick,thrower_X,thrower_Y,thrower_Z,thrower_health,thrower_place,thrower_name,thrower_steamid,thrower_side,X,Y,Z,round_num
1022,2202,2651,98.65528869628906,-70.62213134765625,44.456199645996094,100,SecondMid,n1ssim,76561198061763596,t,1232.4935302734375,-155.3848876953125,260.0,1
1021,2215,2568,1295.995361328125,772.950439453125,140.0607452392578,100,TopofMid,mezii,76561197973140692,ct,177.1551055908203,708.2513427734375,79.59910583496094,1
988,2261,2710,215.45510864257812,1409.947509765625,108.52023315429688,100,Banana,dumau,76561198194325317,t,517.2015991210938,1909.22802734375,138.03123474121094,1
980,2555,2908,1486.2564697265625,98.66661834716797,162.265625,100,TopofMid,ZywOo,76561198113666193,ct,983.359375,-43.00372314453125,273.0,1
409,3207,3560,910.1810913085938,2687.10546875,134.95123291015625,97,BombsiteB,flameZ,76561197978835160,ct,515.3467407226562,1968.294189453125,138.03123474121094,1
919,3481,3834,537.2111206054688,3094.028076171875,213.02902221679688,40,BombsiteB,apEX,76561197989744167,ct,319.765625,1734.533203125,123.2953872680664,1
966,4286,4735,863.96728515625,2488.280517578125,140.0843048095703,50,BombsiteB,saadzin,76561198100494962,t,524.294189453125,3567.115234375,164.09222412109375,1
953,4687,5136,669.1622314453125,2482.440673828125,142.88748168945312,100,BombsiteB,latto,76561198850020186,t,538.1443481445312,3568.1591796875,162.9414825439453,1
972,5395,5748,1191.292724609375,2659.7392578125,131.8850555419922,100,Ruins,ZywOo,76561198113666193,ct,42.926666259765625,2512.734375,163.03125,1
977,6038,6487,751.2837524414062,2842.07470703125,139.74021911621094,77,BombsiteB,lux,76561198074017668,t,1290.502197265625,2804.87841796875,126.03166961669922,1
888,9822,10271,123.19080352783203,-102.4405517578125,45.031246185302734,100,SecondMid,n1ssim,76561198061763596,t,1234.839111328125,-168.05361938476562,260.0,2
892,9906,10355,217.08213806152344,1440.9981689453125,108.98548889160156,100,Banana,dumau,76561198194325317,t,522.4406127929688,1886.4207763671875,138.03123474121094,2
896,9934,10287,866.1497802734375,2110.19384765625,136.3662872314453,100,Banana,flameZ,76561197978835160,ct,-81.8636245727539,1411.644287109375,106.0312271118164,2
897,9967,10320,758.188720703125,2299.19140625,136.03146362304688,100,Banana,mezii,76561197973140692,ct,55.69438552856445,1415.1077880859375,103.25686645507812,2
900,10161,10514,1399.531982421875,340.2533264160156,128.03125,100,TopofMid,ropz,76561197991272318,ct,1026.495361328125,-149.80514526367188,258.03125,2
228,10381,10830,249.79673767089844,1392.9443359375,112.50410461425781,100,Banana,lux,76561198074017668,t,623.3095703125,2038.78955078125,138.03123474121094,2
797,12743,13192,915.098388671875,2138.1318359375,135.4597930908203,95,Banana,latto,76561198850020186,t,258.04522705078125,3049.43701171875,160.81607055664062,2
884,14016,14369,875.0725708007812,292.2164001464844,124.10499572753906,74,SecondMid,ZywOo,76561198113666193,ct,23.21173667907715,818.3721923828125,80.03118896484375,2
693,16331,16780,154.50315856933594,1028.078369140625,85.36730194091797,100,Banana,dumau,76561198194325317,t,510.85296630859375,1964.0919189453125,138.03123474121094,3
