entity_id,start_tick,end_tick,thrower_X,thrower_Y,thrower_Z,thrower_health,thrower_place,thrower_name,thrower_steamid,thrower_side,X,Y,Z,round_num
113,2028,3440,-529.4173583984375,-1141.07080078125,-154.96875,100,Outside,apEX,76561197989744167,t,834.5321044921875,-1633.048583984375,-237.96875,1
121,2375,3787,352.0321350097656,-1039.41162109375,-255.96875,100,HutRoof,ztr,76561199009468655,ct,277.9753112792969,-1227.285400390625,-413.96875,1
341,9959,11371,-183.1524658203125,-1966.041259765625,-415.96875,100,Outside,apEX,76561197989744167,t,382.88818359375,-2130.5869140625,-413.96722412109375,2
335,10120,11532,-110.6976318359375,-1929.1868896484375,-415.96875,100,Outside,flameZ,76561197978835160,t,888.7244873046875,-2160.8115234375,-413.96875,2
336,10162,11574,-666.8749389648438,-820.05712890625,-415.96875,100,Outside,mezii,76561197973140692,t,1163.8359375,-2126.284912109375,-413.96875,2
68,10175,11587,649.6734619140625,-1510.908203125,-415.46875,100,Mini,REZ,76561198034172415,ct,165.54953002929688,-1188.6895751953125,-413.96875,2
109,11302,12714,624.610107421875,-1139.904052734375,-415.96875,100,BombsiteA,ztr,76561199009468655,ct,29.125167846679688,-1297.347412109375,-413.96875,2
369,13588,15000,935.8908081054688,-873.1597290039062,-415.96875,100,BombsiteA,ztr,76561199009468655,ct,186.13626098632812,-1258.526611328125,-413.96875,2
220,19506,20918,509.9129943847656,659.1403198242188,-479.96875,100,Ramp,PR,76561198310561479,ct,76.14678955078125,-219.531982421875,-413.96875,3
519,25333,26745,-369.1104736328125,-1743.1279296875,-415.96875,100,Outside,apEX,76561197989744167,t,322.9170837402344,-2104.5654296875,-413.96875,4
513,25557,26969,-168.73211669921875,-789.2713623046875,-171.96875,100,Roof,mezii,76561197973140692,t,1155.2470703125,-2142.38525390625,-413.96875,4
517,25608,27020,-154.841064453125,-1008.1127319335938,-415.96875,100,Lobby,flameZ,76561197978835160,t,896.9832153320312,-2151.906005859375,-413.96875,4
533,25678,27090,643.3274536132812,-1156.8692626953125,-415.96875,100,BombsiteA,ztr,76561199009468655,ct,140.4546661376953,-1326.8013916015625,-413.96875,4
535,26120,27532,614.607177734375,-1443.1365966796875,-607.96875,100,Vents,REZ,76561198034172415,ct,1102.3074951171875,-1769.6424560546875,-632.96875,4
542,26877,28289,34.60799026489258,-1248.8328857421875,-415.96875,100,Squeaky,ropz,76561197991272318,t,656.46826171875,-1530.7139892578125,-413.46875,4
543,26899,28311,630.6592407226562,486.2951965332031,-513.0654907226562,100,Ramp,PR,76561198310561479,ct,101.52367401123047,-187.2978515625,-413.96875,4
546,26918,28330,385.7892761230469,-1216.03271484375,-415.96875,100,BombsiteA,ztr,76561199009468655,ct,164.25738525390625,-1279.07470703125,-413.96875,4
576,28748,30160,771.537109375,-563.6004638671875,-399.96832275390625,87,BombsiteA,mezii,76561197973140692,t,1073.503173828125,-362.29937744140625,-125.96875,4
799,36165,37577,1126.660400390625,-1591.0849609375,-415.96875,100,Outside,REZ,76561198034172415,ct,569.4796142578125,-1959.4769287109375,-413.96875,5
797,36175,37587,-378.9620361328125,-1733.899658203125,-361.171875,100,Outside,apEX,76561197989744167,t,292.9625244140625,-2115.090576171875,-413.96875,5
793,36305,37717,-819.575927734375,-957.9618530273438,-413.96875,100,Outside,flameZ,76561197978835160,t,889.5076904296875,-2154.84326171875,-413.96875,5
795,36389,37801,-58.70550537109375,-703.5719604492188,-171.96875,100,Roof,mezii,76561197973140692,t,1147.6939697265625,-2139.695556640625,-413.96875,5
813,36457,37869,700.8101806640625,-997.4469604492188,-415.96875,100,BombsiteA,ztr,76561199009468655,ct,157.67483520507812,-1333.5616455078125,-413.2208251953125,5
825,37933,39345,-49.50244140625,-1094.5692138671875,-415.96875,100,Lobby,ropz,76561197991272318,t,669.243896484375,-1516.35498046875,-413.96875,5
834,38484,39896,546.722412109375,-1100.912841796875,-415.96875,99,BombsiteA,ztr,76561199009468655,ct,64.0583724975586,-1359.4805908203125,-413.96875,5
852,40583,41995,547.449951171875,-1162.2401123046875,-279.484375,61,BombsiteA,ZywOo,76561198113666193,t,660.626708984375,-1607.4600830078125,-413.96875,5
515,44506,45918,-534.1249389648438,-914.8978271484375,-415.96875,100,Outside,mezii,76561197973140692,t,1009.0277099609375,-1889.8883056640625,-413.96875,6
526,44555,45967,-544.59228515625,-748.0908203125,-415.96875,100,Outside,mezii,76561197973140692,t,1161.4373779296875,-2040.83935546875,-413.96875,6
170,50680,52092,1119.3216552734375,-1507.752685546875,-415.96875,100,Outside,REZ,76561198034172415,ct,646.6712036132812,-2035.2457275390625,-413.96875,7
318,50828,52240,-514.4114379882812,-1130.997314453125,-154.96875,100,Outside,mezii,76561197973140692,t,1010.2637939453125,-1891.8472900390625,-413.9700927734375,7
104,50860,52272,-404.23553466796875,-1101.0440673828125,-171.96875,100,Roof,mezii,76561197973140692,t,1161.3519287109375,-2042.5350341796875,-413.96875,7
309,50895,52307,-342.41455078125,-941.1087646484375,-415.96875,100,Lobby,ropz,76561197991272318,t,420.25146484375,-1280.1402587890625,-413.96875,7
192,51036,52448,682.9255981445312,276.63525390625,-389.03125,100,Ramp,PR,76561198310561479,ct,69.75263214111328,-218.36331176757812,-413.96875,7
117,51147,52559,709.17236328125,-1047.830078125,-415.96875,100,BombsiteA,ztr,76561199009468655,ct,99.89753723144531,-1325.013427734375,-413.96875,7
105,51408,52820,626.116455078125,-2393.593505859375,-415.96875,100,Outside,apEX,76561197989744167,t,907.6165771484375,-2308.1162109375,-413.96875,7
