tick,event,X,Y,Z,steamid,name,bombsite,round_num
172664,pickup,325.53452,-413.06067,0.57665634,76561198355739212,torzsi,,20
173325,drop,870.54315,886.2008,0.38929605,76561198355739212,torzsi,,20
173340,pickup,1024.2002,962.7351,-0.4935913,76561198855375325,Jimpphat,,20
174992,plant,1235.7823,2561.0317,99.5909,76561198855375325,Jimpphat,BombsiteA,20
177543,pickup,-1951.682,1831.137,68.96875,76561198355739212,torzsi,,21
182353,drop,1437.2726,2444.095,35.209717,76561198355739212,torzsi,,21
182797,pickup,1252.2223,592.54584,32.03125,76561198193174134,xertioN,,22
183129,drop,-696.8446,-806.6237,116.708206,76561198193174134,xertioN,,22
183166,pickup,-493.0,-808.0,108.56338,76561198138828475,Brollan,,22
186311,drop,56.20786,349.7541,-1.0351562,76561198138828475,Brollan,,22
186326,pickup,159.22755,405.89963,-0.44812012,76561198855375325,Jimpphat,,22
189350,plant,1094.8988,2515.8743,96.03125,76561198855375325,Jimpphat,BombsiteA,22
