tick,event,X,Y,Z,steamid,name,bombsite,round_num
174475,drop,-730.2436,629.1441,-30.620361,76561197989744167,apEX,,20
176621,pickup,-394.6455,727.78546,-14.034912,76561197973140692,mezii,,20
178342,drop,263.8116,1812.3301,126.84296,76561197973140692,mezii,,20
178528,pickup,358.61356,1920.7288,136.03122,76561198113666193,ZywOo,,20
179175,drop,578.2469,2632.3018,161.53123,76561198113666193,ZywOo,,20
179933,pickup,263.8116,1812.3301,126.84296,76561197973140692,mezii,,21
180855,drop,-1520.06,430.891,-63.96875,76561197973140692,mezii,,21
180862,pickup,-1586.52,440.79,-63.96875,76561197989744167,apEX,,21
182952,drop,361.76956,1677.631,140.89062,76561197989744167,apEX,,21
185640,pickup,260.16214,1853.3875,129.05109,76561198113666193,ZywOo,,22
190679,drop,1873.4877,-89.30945,193.2353,76561198113666193,ZywOo,,22
190686,pickup,1840.3334,-89.477905,203.51562,76561197989744167,apEX,,22
190755,drop,1842.5397,-83.844604,142.03125,76561197989744167,apEX,,22
191029,pickup,1997.0167,73.552,127.20969,76561197991272318,ropz,,22
191193,drop,2073.4448,176.81078,160.03125,76561197991272318,ropz,,22
191513,pickup,1842.5397,-83.844604,142.03125,76561197989744167,apEX,,23
193719,drop,-20.84021,907.2519,80.245316,76561197989744167,apEX,,23
193737,pickup,152.96898,878.3652,80.488106,76561197973140692,mezii,,23
194088,drop,178.19505,1084.7302,88.921616,76561197973140692,mezii,,23
194429,pickup,83.52069,942.63336,82.03227,76561198113666193,ZywOo,,23
196384,plant,547.285,2955.22,161.53123,76561198113666193,ZywOo,BombsiteB,23
198835,defuse,485.55283,2959.1228,161.53125,76561197983956651,Magisk,BombsiteB,23
199155,pickup,668.4661,2870.4688,139.81111,76561197978835160,flameZ,,24
202811,drop,-616.7137,706.7707,-32.25879,76561197973140692,mezii,,24
204538,pickup,-438.63184,651.1113,-30.744385,76561197989744167,apEX,,24
206531,drop,223.16913,526.0306,85.075424,76561197989744167,apEX,,24
206547,pickup,183.68654,645.2784,81.16011,76561198113666193,ZywOo,,24
208842,plant,2000.5482,721.9686,160.03125,76561198113666193,ZywOo,BombsiteA,24
