armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
80,-717.80096,-1549.0634,-167.96875,100.0,BombsiteA,m0NESY,76561198074762801,ct,ct,4,19,4,chest,t,16807,-627.6937,-554.28265,-272.2724,23,Middle,Brollan,76561198138828475,t,famas,19,3
76,-721.6693,-1548.7378,-167.96875,100.0,BombsiteA,m0NESY,76561198074762801,ct,ct,4,19,0,chest,t,16813,-627.7517,-554.27936,-272.2699,4,Middle,Brollan,76561198138828475,t,famas,4,3
100,-944.9509,-732.37524,-262.47656,100.0,Middle,xertioN,76561198193174134,t,ct,0,1,99,generic,t,17829,-1170.6448,-368.58655,-55.96875,100,Ladder,Magisk,76561197983956651,ct,molotov,1,3
100,-951.45325,-749.8814,-263.96875,100.0,Middle,xertioN,76561198193174134,t,ct,0,1,98,generic,t,17904,-1168.6769,-418.73346,-55.96875,99,Ladder,Magisk,76561197983956651,ct,inferno,1,3
100,-952.8718,-750.91547,-263.96875,100.0,Middle,xertioN,76561198193174134,t,ct,0,2,96,generic,t,17917,-1168.2407,-425.0658,-55.96875,98,Ladder,Magisk,76561197983956651,ct,inferno,2,3
100,-954.0753,-751.75104,-263.96875,100.0,Middle,xertioN,76561198193174134,t,ct,0,3,93,generic,t,17930,-1167.8348,-432.4118,-55.96875,96,Ladder,Magisk,76561197983956651,ct,inferno,3,3
100,-967.63556,-761.06604,-263.96875,100.0,Middle,xertioN,76561198193174134,t,ct,0,4,89,generic,t,17942,-1164.726,-439.85352,-55.96875,93,Ladder,Magisk,76561197983956651,ct,inferno,4,3
97,-972.1658,-763.80597,-263.96875,100.0,Middle,xertioN,76561198193174134,t,ct,3,26,63,stomach,t,17950,-1161.8267,-445.53033,-55.96875,89,Ladder,Magisk,76561197983956651,ct,ak47,26,3
95,-1161.4288,-446.2849,-55.96875,63.0,Ladder,Magisk,76561197983956651,ct,ct,5,17,83,stomach,t,17951,-972.6798,-764.11914,-263.96875,100,Middle,xertioN,76561198193174134,t,mp9,17,3
97,-972.7093,-764.1447,-263.96875,83.0,Middle,xertioN,76561198193174134,t,ct,0,4,59,generic,t,17955,-1160.4716,-448.05676,-55.96875,63,Ladder,Magisk,76561197983956651,ct,inferno,4,3
94,-972.6294,-764.0975,-263.96875,83.0,Middle,xertioN,76561198193174134,t,ct,3,27,32,chest,t,17956,-1160.3578,-448.4215,-55.96875,59,Ladder,Magisk,76561197983956651,ct,ak47,27,3
90,-971.92413,-763.6814,-263.96875,83.0,Middle,xertioN,76561198193174134,t,ct,4,34,0,stomach,t,17962,-1160.4171,-450.44006,-55.96875,32,Ladder,Magisk,76561197983956651,ct,ak47,32,3
92,-312.89612,-934.6206,-165.81964,100.0,Middle,Jimpphat,76561198855375325,t,ct,3,26,74,left_arm,t,18063,-752.0373,-115.348206,-163.18097,100,Underpass,TeSeS,76561197996678278,ct,ak47,26,3
89,-312.7223,-934.9404,-165.8128,100.0,Middle,Jimpphat,76561198855375325,t,ct,3,26,48,right_arm,t,18069,-752.36053,-122.5379,-160.11792,74,Underpass,TeSeS,76561197996678278,ct,ak47,26,3
87,-311.80432,-934.4795,-165.83984,100.0,Middle,Jimpphat,76561198855375325,t,ct,2,15,33,chest,t,18095,-752.03174,-117.72479,-160.83014,48,Underpass,TeSeS,76561197996678278,ct,ak47,15,3
94,-630.85895,-827.1539,-263.96875,100.0,Middle,m0NESY,76561198074762801,ct,ct,1,6,77,chest,t,18204,-1071.6149,-763.06616,-263.96875,83,CTSpawn,xertioN,76561198193174134,t,m4a1,6,3
46,-1071.6072,-763.9708,-263.96875,77.0,CTSpawn,xertioN,76561198193174134,t,ct,3,27,73,chest,t,18241,-623.64233,-810.0637,-263.96875,100,Middle,m0NESY,76561198074762801,ct,ak47,27,3
31,-1071.7472,-765.06415,-263.96875,77.0,CTSpawn,xertioN,76561198193174134,t,ct,15,109,0,head,t,18247,-623.34436,-810.36115,-263.96875,73,Middle,m0NESY,76561198074762801,ct,ak47,73,3
97,-1405.1194,-1006.80084,-167.96875,77.0,CTSpawn,xertioN,76561198193174134,t,ct,3,27,73,chest,t,18857,-1713.8279,-656.2001,-167.96875,100,Shop,kyxsan,76561198057282432,ct,ak47,27,3
94,-1404.0541,-1005.887,-167.96875,77.0,CTSpawn,xertioN,76561198193174134,t,ct,3,27,46,chest,t,18864,-1709.38,-660.0264,-167.96875,73,Shop,kyxsan,76561198057282432,ct,ak47,27,3
91,-1402.7666,-1004.78687,-167.96875,77.0,CTSpawn,xertioN,76561198193174134,t,ct,3,27,19,chest,t,18870,-1706.46,-661.56305,-167.96875,46,Shop,kyxsan,76561198057282432,ct,ak47,27,3
87,-1400.8932,-1003.1875,-167.96875,77.0,CTSpawn,xertioN,76561198193174134,t,ct,4,34,0,stomach,t,18877,-1706.1823,-662.2864,-167.96875,19,Shop,kyxsan,76561198057282432,ct,ak47,19,3
83,-1900.3909,490.8933,-167.96875,33.0,BombsiteB,TeSeS,76561197996678278,ct,ct,17,81,19,head,t,19159,-1581.1461,703.76086,-47.96875,100,Apartments,Spinx,76561198063336407,t,famas,81,3
66,-1900.396,489.03165,-167.96875,33.0,BombsiteB,TeSeS,76561197996678278,ct,ct,17,81,0,head,t,19177,-1577.0656,694.81006,-47.96875,19,Apartments,Spinx,76561198063336407,t,famas,19,3
91,-1613.5403,736.8141,-47.96875,33.0,Apartments,TeSeS,76561197996678278,ct,ct,3,26,51,right_arm,t,19911,-2064.3364,-615.5835,-167.96875,77,Shop,xertioN,76561198193174134,t,ak47,26,3
84,-2065.6877,-615.19006,-167.96875,51.0,Shop,xertioN,76561198193174134,t,ct,3,26,7,chest,t,19918,-1615.0349,737.29944,-47.96875,33,Apartments,TeSeS,76561197996678278,ct,ak47,26,3
84,-2064.5903,-615.56055,-167.96875,51.0,Shop,xertioN,76561198193174134,t,ct,0,3,4,stomach,t,19925,-1615.6831,737.50793,-47.96875,7,Apartments,TeSeS,76561197996678278,ct,ak47,3,3
81,-2064.942,-615.44214,-167.96875,51.0,Shop,xertioN,76561198193174134,t,ct,3,26,0,chest,t,19931,-1616.6991,737.8403,-47.96875,4,Apartments,TeSeS,76561197996678278,ct,ak47,4,3
66,190.60011,-164.61755,-151.96875,100.0,TopofMid,xertioN,76561198193174134,t,ct,34,51,49,generic,t,22333,-608.7156,-924.5805,-221.6748,100,Connector,NiKo,76561198041683378,ct,hegrenade,51,4
34,160.03151,33.320534,-198.35675,100.0,SideAlley,Jimpphat,76561198855375325,t,ct,32,49,0,generic,t,22355,-608.0327,-930.0909,-218.91962,49,Connector,NiKo,76561198041683378,ct,hegrenade,49,4
87,-1169.3745,-719.88763,-167.96875,100.0,SnipersNest,m0NESY,76561198074762801,ct,ct,4,22,78,chest,t,22576,184.38402,-451.69037,-167.52081,100,TopofMid,xertioN,76561198193174134,t,m4a1,22,4
83,-1171.4968,-718.3617,-167.96875,100.0,SnipersNest,m0NESY,76561198074762801,ct,ct,4,22,56,chest,t,22583,184.14146,-462.5077,-167.5404,78,TopofMid,xertioN,76561198193174134,t,m4a1,22,4
79,-1171.6064,-718.4603,-167.96875,100.0,SnipersNest,m0NESY,76561198074762801,ct,ct,4,22,34,chest,t,22595,184.07236,-472.38013,-167.54785,56,TopofMid,xertioN,76561198193174134,t,m4a1,22,4
73,-1171.8293,-717.1687,-167.96875,100.0,SnipersNest,m0NESY,76561198074762801,ct,ct,6,28,6,stomach,t,22602,183.3468,-477.79987,-167.61139,34,TopofMid,xertioN,76561198193174134,t,m4a1,28,4
67,-1172.1046,-715.5856,-167.96875,100.0,SnipersNest,m0NESY,76561198074762801,ct,ct,6,28,0,stomach,t,22608,183.22195,-482.22522,-167.62463,6,TopofMid,xertioN,76561198193174134,t,m4a1,6,4
95,-1174.1283,-715.69543,-167.96875,100.0,SnipersNest,m0NESY,76561198074762801,ct,ct,5,27,73,stomach,t,22640,262.74384,-451.88947,-164.36432,100,TopofMid,Jimpphat,76561198855375325,t,m4a1,27,4
100,-130.7602,-913.7987,-167.71313,73.0,Middle,Jimpphat,76561198855375325,t,ct,0,137,0,head,t,23133,-933.65094,-67.958984,-167.9679,100,Catwalk,TeSeS,76561197996678278,ct,ak47,100,4
89,-1344.7794,-971.734,-167.96875,100.0,CTSpawn,m0NESY,76561198074762801,ct,ct,11,51,49,head,t,23366,-1120.8909,-817.17255,-167.96875,100,CTSpawn,Spinx,76561198063336407,t,m4a1,51,4
86,-1345.3907,-973.529,-167.96875,100.0,CTSpawn,m0NESY,76561198074762801,ct,ct,3,15,34,chest,t,23372,-1121.0504,-817.00934,-167.96875,49,CTSpawn,Spinx,76561198063336407,t,m4a1,15,4
81,-1345.8955,-975.8208,-167.96875,100.0,CTSpawn,m0NESY,76561198074762801,ct,ct,5,25,9,chest,t,23378,-1120.0328,-820.4891,-167.96875,34,CTSpawn,Spinx,76561198063336407,t,m4a1,25,4
100,-1120.0317,-822.6759,-167.96875,9.0,CTSpawn,Spinx,76561198063336407,t,ct,0,142,0,head,t,23381,-1346.1837,-977.1288,-167.96875,100,CTSpawn,m0NESY,76561198074762801,ct,ak47,100,4
0,,,,,,,,,ct,100,107,0,generic,t,29632,-848.09,600.5172,-43.375,100,BackAlley,Brollan,76561198138828475,t,"",100,4
72,,,,,,,,,ct,23,23,50,generic,t,29632,-238.71472,572.8889,-78.096924,73,BackAlley,Jimpphat,76561198855375325,t,"",23,4
100,-718.5139,-780.3779,-262.2035,100.0,Middle,xertioN,76561198193174134,t,ct,0,16,84,right_leg,t,34882,-682.8408,-1342.3105,-103.6875,100,BombsiteA,kyxsan,76561198057282432,ct,mac10,16,5
95,-721.78174,-780.6001,-262.34485,100.0,Middle,xertioN,76561198193174134,t,ct,5,16,68,stomach,t,34887,-701.05493,-1341.0251,-103.8125,84,BombsiteA,kyxsan,76561198057282432,ct,mac10,16,5
93,-954.608,-720.90314,-263.96875,100.0,Middle,xertioN,76561198193174134,t,ct,2,3,65,generic,t,35087,-989.7664,-1404.5569,-167.0003,68,Jungle,kyxsan,76561198057282432,ct,hegrenade,3,5
95,-1211.1714,-754.9462,-128.96875,65.0,SnipersNest,kyxsan,76561198057282432,ct,ct,5,26,74,chest,t,36259,-1150.7904,-600.0926,-167.96875,100,SnipersNest,xertioN,76561198193174134,t,m4a1,26,5
90,-1202.453,-758.54095,-128.96875,65.0,SnipersNest,kyxsan,76561198057282432,ct,ct,5,26,48,chest,t,36265,-1150.6943,-594.1853,-167.96875,74,SnipersNest,xertioN,76561198193174134,t,m4a1,26,5
85,-1132.5717,-846.7203,-167.96875,65.0,SnipersNest,kyxsan,76561198057282432,ct,ct,5,25,23,chest,t,36337,-1207.1722,-564.2349,-167.96875,48,SnipersNest,xertioN,76561198193174134,t,m4a1,25,5
64,-2475.8027,384.22308,-118.96875,100.0,BombsiteB,TeSeS,76561197996678278,ct,ct,8,18,82,stomach,t,37829,-1532.5616,761.7272,-47.96875,100,Apartments,Jimpphat,76561198855375325,t,hkp2000,18,5
93,-2074.9956,-45.58008,-165.71875,23.0,BombsiteB,xertioN,76561198193174134,t,ct,0,16,49,right_leg,t,38449,-1758.4202,-556.0221,-127.96875,65,Shop,kyxsan,76561198057282432,ct,mac10,16,5
100,-2277.1445,793.76514,-124.61725,82.0,Truck,Jimpphat,76561198855375325,t,ct,0,1,99,generic,t,38558,-1790.732,-639.1228,-167.96875,100,Shop,Magisk,76561197983956651,ct,hegrenade,1,5
63,-2280.195,794.92615,-124.36792,82.0,Truck,Jimpphat,76561198855375325,t,ct,37,55,44,generic,t,38559,-1794.0563,-639.7014,-167.96875,99,Shop,Magisk,76561197983956651,ct,hegrenade,55,5
82,-2280.195,794.92615,-124.36792,82.0,Truck,Jimpphat,76561198855375325,t,ct,11,17,32,generic,t,38559,-1640.8873,-602.1752,-167.96875,49,Shop,kyxsan,76561198057282432,ct,hegrenade,17,5
0,-2280.195,794.92615,-124.36792,82.0,Truck,Jimpphat,76561198855375325,t,ct,0,12,88,generic,t,38559,-2041.7454,-623.12476,-167.96875,100,Shop,TeSeS,76561197996678278,ct,hegrenade,12,5
0,-1987.0321,429.5809,-159.96875,100.0,BombsiteB,Spinx,76561198063336407,t,ct,0,2,86,generic,t,38646,-1853.5284,-643.59955,-167.96875,88,Shop,TeSeS,76561197996678278,ct,hegrenade,2,5
0,-1987.0321,429.5809,-159.96875,100.0,BombsiteB,Spinx,76561198063336407,t,ct,0,96,0,generic,t,38653,-1830.3622,-644.62555,-167.96875,86,Shop,TeSeS,76561197996678278,ct,hegrenade,86,5
50,-1987.0321,429.5809,-159.96875,100.0,BombsiteB,Spinx,76561198063336407,t,ct,13,20,24,generic,t,38653,-1665.4722,-669.5826,-167.96875,44,Shop,Magisk,76561197983956651,ct,hegrenade,20,5
0,-1044.1123,-435.787,-318.07153,100.0,Underpass,torzsi,76561198355739212,t,ct,0,35,65,chest,t,40292,-608.3396,-887.34235,-240.29388,100,Connector,NiKo,76561198041683378,ct,ak47,35,5
0,-1039.4816,-433.46136,-319.23438,100.0,Underpass,torzsi,76561198355739212,t,ct,0,140,0,head,t,40299,-609.3378,-888.21246,-239.85883,65,Connector,NiKo,76561198041683378,ct,ak47,65,5
0,-1037.6914,-432.30737,-319.8114,100.0,Underpass,torzsi,76561198355739212,t,ct,0,35,65,chest,t,40311,-641.3802,-880.9909,-243.4696,100,Middle,m0NESY,76561198074762801,ct,ak47,35,5
0,-1036.8933,-431.58374,-320.17322,100.0,Underpass,torzsi,76561198355739212,t,ct,0,26,39,right_leg,t,40318,-644.967,-883.9966,-241.9668,65,Middle,m0NESY,76561198074762801,ct,ak47,26,5
0,-1037.7675,-432.32355,-319.80328,100.0,Underpass,torzsi,76561198355739212,t,ct,0,35,4,chest,t,40324,-649.872,-888.13074,-239.89966,39,Middle,m0NESY,76561198074762801,ct,ak47,35,5
0,-1034.2375,-429.4182,-321.25598,100.0,Underpass,torzsi,76561198355739212,t,ct,0,35,0,right_arm,t,40331,-655.0887,-892.5407,-237.6947,4,Middle,m0NESY,76561198074762801,ct,ak47,4,5
86,,,,,,,,,ct,14,14,86,generic,t,41453,-143.45532,783.42773,-135.69702,100,BackAlley,Brollan,76561198138828475,t,"",14,5
58,,,,,,,,,ct,6,6,76,generic,t,41453,105.23747,790.64276,-135.96875,82,House,Jimpphat,76561198855375325,t,"",6,5
100,-1202.8086,-1033.2354,-167.96875,100.0,CTSpawn,NiKo,76561198041683378,ct,ct,0,43,57,head,t,43440,-1181.3878,-722.2824,-119.234375,100,SnipersNest,m0NESY,76561198074762801,ct,hkp2000,43,6
100,482.4068,437.71536,-257.71667,100.0,SideAlley,Jimpphat,76561198855375325,t,ct,0,1,56,generic,t,43468,-1222.178,-620.59784,-149.20312,57,SnipersNest,m0NESY,76561198074762801,ct,smokegrenade,1,6
53,-1247.9684,-715.8454,-128.96875,56.0,SnipersNest,m0NESY,76561198074762801,ct,ct,5,27,73,stomach,t,43672,316.79626,-242.66455,-167.52618,100,TopofMid,Jimpphat,76561198855375325,t,m4a1,27,6
