armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
94,1897.8835,-810.1452,-351.96875,74.0,Outside,910-,76561199203563345,ct,ct,2,11,67,chest,t,17091,827.4382,-1845.9924,-407.96875,78,Outside,Brollan,76561198138828475,t,m4a1,11,3
90,1166.9812,-626.08154,-415.96875,74.0,LockerRoom,910-,76561199203563345,ct,ct,4,21,46,chest,t,17652,1227.3245,-2392.7563,-415.46875,67,Outside,Brollan,76561198138828475,t,m4a1,21,3
86,1166.8898,-626.0846,-415.96875,74.0,LockerRoom,910-,76561199203563345,ct,ct,4,21,25,right_arm,t,17658,1234.0427,-2392.5676,-415.46875,46,Outside,Brollan,76561198138828475,t,m4a1,21,3
85,1166.2363,-626.1109,-415.96875,74.0,LockerRoom,910-,76561199203563345,ct,ct,1,4,21,right_arm,t,17665,1239.3403,-2392.3865,-415.46875,25,Outside,Brollan,76561198138828475,t,m4a1,4,3
80,1166.5804,-626.0948,-415.96875,74.0,LockerRoom,910-,76561199203563345,ct,ct,5,26,0,stomach,t,17671,1243.7603,-2392.208,-415.46875,21,Outside,Brollan,76561198138828475,t,m4a1,21,3
97,1137.6265,-1918.1909,-639.96875,99.0,Tunnels,xertioN,76561198193174134,t,ct,3,26,74,chest,t,17756,1194.2843,-987.0809,-721.125,100,Tunnels,bLitz,76561198959824088,ct,ak47,26,3
100,1247.9816,-980.3997,-767.96875,74.0,Tunnels,bLitz,76561198959824088,ct,ct,0,1,99,generic,t,17783,1237.1195,-1986.2031,-639.96875,100,Tunnels,Jimpphat,76561198855375325,t,hegrenade,1,3
65,1265.0885,-962.73175,-767.96875,74.0,Tunnels,bLitz,76561198959824088,ct,ct,35,53,46,generic,t,17798,1207.212,-1991.106,-639.96875,99,Tunnels,Jimpphat,76561198855375325,t,hegrenade,53,3
80,1265.0885,-962.73175,-767.96875,74.0,Tunnels,bLitz,76561198959824088,ct,ct,20,30,70,generic,t,17798,1310.9282,-1888.0844,-639.96875,100,Tunnels,torzsi,76561198355739212,t,hegrenade,30,3
90,1265.0885,-962.73175,-767.96875,74.0,Tunnels,bLitz,76561198959824088,ct,ct,10,16,83,generic,t,17798,1080.4928,-1864.1747,-639.96875,99,Tunnels,xertioN,76561198193174134,t,hegrenade,16,3
72,1404.2783,-529.8045,-639.96875,74.0,Observation,bLitz,76561198959824088,ct,ct,18,87,0,head,t,18314,1273.7365,-927.74225,-767.96875,83,Tunnels,xertioN,76561198193174134,t,m4a1,83,3
