entity_id,start_tick,end_tick,thrower_X,thrower_Y,thrower_Z,thrower_health,thrower_place,thrower_name,thrower_steamid,thrower_side,X,Y,Z,round_num
361,6609,7058,539.3154907226562,2000.478271484375,136.03121948242188,100,Banana,flameZ,76561197978835160,t,525.3361206054688,2562.52001953125,281.03125,1
362,6614,7063,546.6431274414062,2049.6806640625,138.46066284179688,100,Banana,mezii,76561197973140692,t,110.09765625,2553.443359375,161.0,1
239,10099,10452,585.0016479492188,2092.15673828125,140.1398162841797,100,Banana,xertioN,76561198193174134,ct,-37.93678283691406,1401.503173828125,106.0312271118164,2
240,10226,10579,308.40496826171875,1875.96142578125,192.1875,100,Banana,Brollan,76561198138828475,ct,230.63685607910156,1338.34375,109.61163330078125,2
162,15357,15806,-148.03125,-18.03289794921875,22.371013641357422,100,SecondMid,ropz,76561197991272318,t,1227.853759765625,-157.7482452392578,260.0,3
163,15368,15817,13.504378318786621,1376.1636962890625,104.03125,100,Banana,ZywOo,76561198113666193,t,473.6831970214844,2022.223388671875,138.0312042236328,3
170,15788,16141,1344.78125,189.59274291992188,138.03125,100,TopofMid,Jimpphat,76561198855375325,ct,1004.672119140625,-62.94847869873047,273.0,3
171,15836,16285,360.6662902832031,1686.673583984375,132.3601837158203,100,Banana,mezii,76561197973140692,t,814.7678833007812,2305.548583984375,138.03146362304688,3
178,16179,16532,944.4443969726562,2715.557861328125,133.3644561767578,94,BombsiteB,xertioN,76561198193174134,ct,506.9886474609375,1974.9576416015625,138.03121948242188,3
183,16428,16781,537.22021484375,3094.03125,232.03125,100,BombsiteB,Brollan,76561198138828475,ct,329.3890075683594,1733.0784912109375,124.857421875,3
371,16530,16883,1704.3935546875,-22.37652587890625,132.03125,100,BombsiteA,torzsi,76561198355739212,ct,1211.42236328125,589.542724609375,120.68978881835938,3
1011,21372,21821,179.05027770996094,-178.95623779296875,114.578125,100,SecondMid,ropz,76561197991272318,t,1234.271240234375,-175.0120849609375,260.0,4
1016,21443,21892,159.89122009277344,1051.829345703125,86.8548583984375,100,Banana,mezii,76561197973140692,t,448.6748962402344,1991.7001953125,138.03121948242188,4
487,22391,22840,928.6843872070312,-84.3878173828125,256.03125,50,Balcony,flameZ,76561197978835160,t,1267.087646484375,21.224924087524414,256.0,4
949,25243,25692,531.7725219726562,1950.8743896484375,136.03125,100,Banana,ZywOo,76561198113666193,t,108.05220794677734,2547.35888671875,161.0,4
971,25403,25852,630.09423828125,1982.64404296875,136.03125,100,Banana,apEX,76561197989744167,t,529.0150146484375,2579.93505859375,281.03125,4
879,31136,31585,152.9658203125,884.9591064453125,80.48810577392578,100,Middle,ZywOo,76561198113666193,t,476.14776611328125,2010.453125,152.9999542236328,5
880,31139,31588,-148.04205322265625,-18.05157470703125,22.36851692199707,100,SecondMid,ropz,76561197991272318,t,1231.6676025390625,-156.04605102539062,260.0,5
884,31454,31807,1253.182861328125,229.00723266601562,166.76083374023438,100,Apartments,torzsi,76561198355739212,ct,982.105712890625,-110.39347839355469,258.03125,5
892,32206,32655,275.9655456542969,1377.738525390625,112.59059143066406,100,Banana,mezii,76561197973140692,t,863.9935302734375,1884.8096923828125,138.03128051757812,5
903,34004,34453,1245.6759033203125,450.4440612792969,117.92543029785156,100,Middle,ropz,76561197991272318,t,1609.8807373046875,-32.32974624633789,134.03125,5
908,34279,34728,282.26641845703125,1560.6517333984375,123.63670349121094,100,Banana,apEX,76561197989744167,t,822.08837890625,1948.06201171875,138.03126525878906,5
668,43184,43633,110.58841705322266,-115.51806640625,45.031246185302734,100,SecondMid,ropz,76561197991272318,t,1229.5775146484375,-156.91212463378906,260.0,6
963,43434,43787,1322.03173828125,399.7729797363281,129.03125,100,Apartments,Jimpphat,76561198855375325,ct,1000.8095703125,-232.69126892089844,258.03125,6
726,45423,45872,950.2664184570312,651.9546508789062,105.568359375,100,Middle,flameZ,76561197978835160,t,1439.7908935546875,-47.00828552246094,134.03125,6
761,46582,47031,885.7560424804688,2195.676025390625,136.36627197265625,66,Banana,apEX,76561197989744167,t,482.56182861328125,3376.23974609375,163.5166473388672,6
798,46769,47122,634.315673828125,2612.078125,193.03125,100,BombsiteB,flameZ,76561197978835160,t,1227.38037109375,2842.7216796875,130.69546508789062,6
549,51885,52334,117.41324615478516,-154.457275390625,77.375,100,SecondMid,ropz,76561197991272318,t,1162.2030029296875,-5.53106689453125,256.0,7
658,51965,52414,191.3169403076172,1270.0369873046875,99.7904052734375,100,Banana,mezii,76561197973140692,t,454.0655212402344,1997.6141357421875,138.03121948242188,7
762,52034,52387,752.9956665039062,2257.8701171875,136.03146362304688,100,Banana,Spinx,76561198063336407,ct,97.62664031982422,1390.46142578125,102.74049377441406,7
258,52430,52534,-34.766357421875,911.5889282226562,80.03125,92,TRamp,apEX,76561197989744167,t,322.4956359863281,1894.3109130859375,138.65553283691406,7
80,53178,53531,839.3101196289062,2586.170166015625,140.0843048095703,100,BombsiteB,xertioN,76561198193174134,ct,507.4752197265625,1968.5782470703125,138.03123474121094,7
540,53312,53761,1124.2169189453125,516.3060302734375,108.20870208740234,100,Middle,flameZ,76561197978835160,t,1608.330078125,-18.04808807373047,134.03125,7
872,53732,54181,129.39190673828125,1186.700927734375,91.80744934082031,65,Banana,ZywOo,76561198113666193,t,829.9756469726562,2305.62060546875,138.03147888183594,7
566,54846,55199,930.6519775390625,2648.035888671875,140.0843048095703,100,BombsiteB,xertioN,76561198193174134,ct,524.6846923828125,1970.23974609375,138.03123474121094,7
878,55339,55692,1865.103271484375,1221.968017578125,169.53125,100,Arch,torzsi,76561198355739212,ct,1471.5860595703125,1034.9019775390625,157.7177276611328,7
555,55377,55730,2477.151611328125,-100.80047607421875,100.58781433105469,100,Pit,Jimpphat,76561198855375325,ct,1356.6844482421875,188.7890167236328,132.479736328125,7
559,64126,64575,-697.3392944335938,8.80016803741455,-0.6263427734375,100,LowerMid,ropz,76561197991272318,t,1159.7432861328125,-2.7881922721862793,256.0,8
638,64180,64188,-23.14617919921875,864.5086059570312,80.03125,100,TRamp,ZywOo,76561198113666193,t,418.32440185546875,1975.0596923828125,138.03121948242188,8
717,64317,64670,457.2682189941406,1833.3126220703125,190.06246948242188,80,Banana,xertioN,76561198193174134,ct,232.60467529296875,1294.38623046875,105.68916320800781,8
615,64923,65277,1633.0797119140625,99.9161376953125,130.86549377441406,100,BombsiteA,Jimpphat,76561198855375325,ct,1138.704833984375,484.4051513671875,110.34342956542969,8
332,66568,66922,605.8876342773438,2899.60205078125,201.03125,81,BombsiteB,Brollan,76561198138828475,ct,325.3969421386719,1733.708251953125,124.20960235595703,8
365,66992,67441,246.5198211669922,1391.4969482421875,112.22230529785156,86,Banana,flameZ,76561197978835160,t,732.43603515625,2193.382568359375,138.0312957763672,8
743,68105,68554,837.2979125976562,2535.82958984375,140.0843048095703,73,BombsiteB,ropz,76561197991272318,t,555.4367065429688,3600.219482421875,163.73538208007812,8
937,69116,69565,31.623506546020508,3068.2568359375,160.9635009765625,82,BombsiteB,apEX,76561197989744167,t,536.3602905273438,3296.167724609375,164.03125,8
250,73415,73864,83.41902923583984,-64.07659912109375,43.64821243286133,100,SecondMid,ropz,76561197991272318,t,1165.47314453125,-7.266271591186523,256.0,9
246,73445,73459,108.309814453125,882.787841796875,80.03125,100,Middle,ZywOo,76561198113666193,t,481.17254638671875,2013.0386962890625,152.9999542236328,9
200,74296,74745,358.63934326171875,690.0347290039062,80.78732299804688,100,Middle,flameZ,76561197978835160,t,1320.5947265625,312.8034362792969,130.03125,9
517,76184,76633,393.6786804199219,1934.71435546875,136.03123474121094,100,Banana,apEX,76561197989744167,t,526.6593627929688,2562.698974609375,281.03125,9
523,76396,76845,525.1824340820312,1964.8482666015625,136.03125,85,Banana,flameZ,76561197978835160,t,157.96409606933594,2590.275634765625,163.53126525878906,9
268,80639,81088,97.89619445800781,-118.79412841796875,46.32880401611328,100,SecondMid,ropz,76561197991272318,t,1157.7293701171875,-5.790853500366211,256.0,10
272,80718,81167,4.957803249359131,1406.4547119140625,104.03124237060547,100,Banana,ZywOo,76561198113666193,t,476.34527587890625,2019.58544921875,138.03118896484375,10
273,80737,81091,752.8086547851562,2124.4521484375,136.03131103515625,100,Banana,xertioN,76561198193174134,ct,172.89305114746094,1115.4896240234375,91.43549346923828,10
276,80939,81203,1888.7391357421875,-321.22607421875,261.03125,100,Apartments,Jimpphat,76561198855375325,ct,1205.9869384765625,-326.72442626953125,262.03125,10
169,81256,81705,70.96853637695312,1182.4481201171875,130.8125,100,Banana,apEX,76561197989744167,t,395.7715148925781,1971.764404296875,138.03121948242188,10
509,82110,82464,432.1709899902344,2591.833740234375,161.53125,70,BombsiteB,Brollan,76561198138828475,ct,750.1654052734375,2356.583740234375,138.03146362304688,10
75,82232,82586,1784.2364501953125,1223.4371337890625,169.53125,100,Arch,torzsi,76561198355739212,ct,1191.92236328125,512.3551025390625,114.600830078125,10
257,82710,83159,736.9093017578125,2470.01904296875,136.03146362304688,100,BombsiteB,flameZ,76561197978835160,t,1210.3682861328125,2823.02880859375,126.03141784667969,10
657,89427,89876,106.9701156616211,-112.7276611328125,44.89713668823242,100,SecondMid,ropz,76561197991272318,t,1226.3895263671875,-153.479736328125,260.0,11
259,89488,89842,1421.569091796875,356.1910705566406,128.03125,100,TopofMid,Jimpphat,76561198855375325,ct,87.38343811035156,705.031494140625,81.06173706054688,11
313,89504,89953,217.0697479248047,1337.911376953125,106.34300994873047,100,Banana,mezii,76561197973140692,t,450.0829162597656,2001.320556640625,135.9999542236328,11
109,89551,89905,741.2295532226562,2120.51025390625,136.03131103515625,100,Banana,xertioN,76561198193174134,ct,181.205322265625,1100.7294921875,88.65266418457031,11
