armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
96,351.0581,-1435.497,-415.96875,100.0,BombsiteA,Techno4K,76561198966340160,ct,ct,4,7,93,generic,t,9552,-83.44476,-880.03815,-415.96875,100,Lobby,flameZ,76561197978835160,t,hegrenade,7,2
100,351.0581,-1435.497,-415.96875,100.0,BombsiteA,Techno4K,76561198966340160,ct,ct,0,0,100,generic,t,9552,-155.6756,-815.6242,-415.96875,100,Lobby,ropz,76561197991272318,t,hegrenade,0,2
99,462.30228,-791.381,-391.96875,93.0,Hut,flameZ,76561197978835160,t,ct,1,22,78,chest,t,10347,988.3424,-687.69446,-127.96875,100,Rafters,Senzu,76561198920720017,ct,tec9,22,2
99,284.7233,-933.7261,-391.96875,100.0,Hut,ZywOo,76561198113666193,t,ct,0,21,57,left_leg,t,10355,988.3486,-687.8523,-127.96875,78,Rafters,Senzu,76561198920720017,ct,galilar,21,2
87,185.48268,-1184.9506,-415.96875,100.0,Squeaky,ropz,76561197991272318,t,ct,13,91,9,head,t,10365,371.42194,-1435.4308,-415.96875,100,BombsiteA,Techno4K,76561198966340160,ct,galilar,91,2
95,284.41367,-932.75146,-391.96875,100.0,Hut,ZywOo,76561198113666193,t,ct,4,28,29,stomach,t,10366,987.50085,-683.8149,-127.96875,57,Rafters,Senzu,76561198920720017,ct,galilar,28,2
74,185.48268,-1184.9506,-415.96875,100.0,Squeaky,ropz,76561197991272318,t,ct,13,91,0,head,t,10371,369.89465,-1426.8374,-415.96875,9,BombsiteA,Techno4K,76561198966340160,ct,galilar,9,2
82,284.94443,-934.26764,-391.96875,100.0,Hut,ZywOo,76561198113666193,t,ct,13,90,0,head,t,10378,984.57513,-673.9004,-127.96875,29,Rafters,Senzu,76561198920720017,ct,galilar,29,2
100,984.2595,-673.0404,-127.96875,0.0,Rafters,Senzu,76561198920720017,ct,ct,0,1,99,generic,t,10415,206.41211,-1194.9081,-415.96875,100,Squeaky,ropz,76561197991272318,t,smokegrenade,1,2
91,963.5134,-312.05304,-127.96875,100.0,Rafters,910-,76561199203563345,ct,ct,5,25,68,chest,t,10596,802.4064,-546.5546,-400.79907,93,BombsiteA,flameZ,76561197978835160,t,m4a1,25,2
85,963.7688,-313.7854,-127.96875,100.0,Rafters,910-,76561199203563345,ct,ct,6,31,37,stomach,t,10602,809.26996,-551.4222,-399.96826,68,BombsiteA,flameZ,76561197978835160,t,m4a1,31,2
96,355.00143,-794.74866,-391.96875,100.0,Hut,mezii,76561197973140692,t,ct,4,81,19,head,t,10606,963.98773,-315.18457,-127.96875,100,Rafters,910-,76561199203563345,ct,tec9,81,2
79,964.10956,-315.9574,-127.96875,19.0,Rafters,910-,76561199203563345,ct,ct,6,31,6,stomach,t,10608,814.53076,-554.9331,-399.96826,37,BombsiteA,flameZ,76561197978835160,t,m4a1,31,2
73,965.15607,-318.51758,-127.96875,19.0,Rafters,910-,76561199203563345,ct,ct,6,31,0,stomach,t,10615,815.3458,-555.59033,-399.96826,6,BombsiteA,flameZ,76561197978835160,t,m4a1,6,2
92,353.32642,-792.11395,-391.96875,100.0,Hut,mezii,76561197973140692,t,ct,4,81,0,head,t,10620,966.86224,-319.95227,-127.96875,19,Rafters,910-,76561199203563345,ct,tec9,19,2
82,1025.6378,-444.8308,-127.96875,100.0,Heaven,Mzinho,76561198838822582,ct,ct,18,85,14,head,t,11040,338.0925,-1394.0243,-415.96875,99,BombsiteA,ropz,76561197991272318,t,m4a1,85,2
95,307.6098,-572.0943,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,5,24,76,chest,t,11457,799.5933,-573.45416,-399.96832,100,BombsiteA,mezii,76561197973140692,t,m4a1,24,2
90,307.6098,-572.0943,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,5,24,52,chest,t,11463,798.7902,-567.18365,-399.96832,76,BombsiteA,mezii,76561197973140692,t,m4a1,24,2
85,307.6098,-572.0943,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,5,24,28,chest,t,11469,798.64685,-563.8981,-399.96832,52,BombsiteA,mezii,76561197973140692,t,m4a1,24,2
80,307.6098,-572.0943,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,5,24,4,chest,t,11476,798.03754,-559.4289,-399.96832,28,BombsiteA,mezii,76561197973140692,t,m4a1,24,2
74,307.6098,-572.0943,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,6,30,0,stomach,t,11482,796.43933,-554.13916,-399.96832,4,BombsiteA,mezii,76561197973140692,t,m4a1,4,2
95,320.81927,-549.9095,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,5,25,75,chest,t,11508,612.74774,-777.12994,-415.96875,100,BombsiteA,ZywOo,76561198113666193,t,m4a1,25,2
89,317.76984,-553.6836,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,6,31,44,stomach,t,11514,613.8419,-784.74414,-415.96875,75,BombsiteA,ZywOo,76561198113666193,t,m4a1,31,2
83,313.61777,-558.9906,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,6,31,13,stomach,t,11521,611.0065,-789.3026,-415.96875,44,BombsiteA,ZywOo,76561198113666193,t,m4a1,31,2
64,969.61316,-481.03577,-127.96875,100.0,Rafters,Mzinho,76561198838822582,ct,ct,18,86,0,head,t,11525,348.63437,-1432.3289,-415.96875,14,BombsiteA,ropz,76561197991272318,t,m4a1,14,2
77,309.8053,-563.9607,-127.96875,100.0,Rafters,bLitz,76561198959824088,ct,ct,6,31,0,stomach,t,11527,612.53406,-787.7712,-415.96875,13,BombsiteA,ZywOo,76561198113666193,t,m4a1,13,2
96,900.67615,-965.21014,-415.96875,100.0,BombsiteA,Mzinho,76561198838822582,ct,ct,4,22,78,chest,t,11963,492.31317,-1320.0465,-415.96875,100,BombsiteA,apEX,76561197989744167,t,m4a1,22,2
92,900.94324,-965.52325,-415.96875,100.0,BombsiteA,Mzinho,76561198838822582,ct,ct,4,22,56,chest,t,11968,488.6234,-1314.1003,-415.96875,78,BombsiteA,apEX,76561197989744167,t,m4a1,22,2
94,487.925,-1313.0852,-415.96875,56.0,BombsiteA,apEX,76561197989744167,t,ct,6,21,79,chest,t,11969,901.1119,-965.721,-415.96875,100,BombsiteA,Mzinho,76561198838822582,ct,p250,21,2
73,901.24896,-965.8813,-415.96875,79.0,BombsiteA,Mzinho,76561198838822582,ct,ct,19,89,0,head,t,11974,485.0736,-1309.0677,-415.96875,56,BombsiteA,apEX,76561197989744167,t,m4a1,56,2
100,800.0091,-916.64246,-371.14062,100.0,BombsiteA,Senzu,76561198920720017,ct,ct,0,1,99,generic,t,14986,195.56374,-1310.2646,-415.96875,100,Squeaky,ropz,76561197991272318,t,inferno,1,3
100,805.93445,-949.9812,-415.20105,100.0,BombsiteA,Senzu,76561198920720017,ct,ct,0,2,97,generic,t,14999,235.94339,-1288.6766,-415.96875,99,Squeaky,ropz,76561197991272318,t,inferno,2,3
98,945.5596,-1731.3353,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,2,13,84,chest,t,15012,276.9427,-1270.763,-415.46875,97,Squeaky,ropz,76561197991272318,t,m4a1,13,3
98,828.3814,-973.84314,-415.96875,100.0,BombsiteA,Senzu,76561198920720017,ct,ct,0,3,81,generic,t,15012,276.9427,-1270.763,-415.46875,97,Squeaky,ropz,76561197991272318,t,inferno,3,3
98,844.76263,-977.1421,-415.96875,100.0,BombsiteA,Senzu,76561198920720017,ct,ct,0,4,77,generic,t,15024,290.5307,-1261.9337,-415.96875,81,Squeaky,ropz,76561197991272318,t,inferno,4,3
89,846.229,-979.4133,-415.96875,100.0,BombsiteA,Senzu,76561198920720017,ct,ct,9,14,63,generic,t,15026,292.42914,-1260.7721,-415.96875,77,Squeaky,ropz,76561197991272318,t,hegrenade,14,3
84,942.217,-1727.8408,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,24,39,chest,t,15037,304.122,-1257.0872,-415.96875,63,Squeaky,ropz,76561197991272318,t,m4a1,24,3
79,940.7446,-1727.8785,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,24,15,chest,t,15044,310.17044,-1256.8104,-415.96875,39,Squeaky,ropz,76561197991272318,t,m4a1,24,3
74,940.6719,-1727.8689,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,24,0,right_arm,t,15050,314.51086,-1255.9275,-415.96875,15,Squeaky,ropz,76561197991272318,t,m4a1,15,3
97,-60.44922,-1239.7952,-415.96875,100.0,Squeaky,mezii,76561197973140692,t,ct,3,22,78,chest,t,15341,923.00024,-1402.5145,-415.96875,100,BombsiteA,Senzu,76561198920720017,ct,galilar,22,3
94,-60.741577,-1239.9006,-415.96875,100.0,Squeaky,mezii,76561197973140692,t,ct,3,22,56,right_arm,t,15347,922.7937,-1403.2173,-415.96875,78,BombsiteA,Senzu,76561198920720017,ct,galilar,22,3
96,922.6937,-1403.8424,-415.96875,56.0,BombsiteA,Senzu,76561198920720017,ct,ct,4,21,79,right_arm,t,15353,-60.791443,-1240.262,-415.96875,100,Squeaky,mezii,76561197973140692,t,m4a1,21,3
91,-60.791443,-1240.262,-415.96875,100.0,Squeaky,mezii,76561197973140692,t,ct,3,22,34,chest,t,15353,922.6937,-1403.8424,-415.96875,56,BombsiteA,Senzu,76561198920720017,ct,galilar,22,3
92,922.4883,-1405.0562,-415.96875,34.0,BombsiteA,Senzu,76561198920720017,ct,ct,4,21,58,chest,t,15359,-60.357788,-1237.6743,-415.96875,79,Squeaky,mezii,76561197973140692,t,m4a1,21,3
88,4.532695,-1198.3352,-415.96875,100.0,Squeaky,ZywOo,76561198113666193,t,ct,3,22,12,chest,t,15369,921.99243,-1408.065,-415.96875,34,BombsiteA,Senzu,76561198920720017,ct,galilar,22,3
85,-59.74823,-1234.2358,-415.96875,58.0,Squeaky,mezii,76561197973140692,t,ct,3,22,0,chest,t,15370,921.93225,-1408.4335,-415.96875,12,BombsiteA,Senzu,76561198920720017,ct,galilar,12,3
95,903.09265,-1641.0632,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,24,76,chest,t,15475,203.32623,-1246.2338,-415.96875,100,Squeaky,ZywOo,76561198113666193,t,m4a1,24,3
90,904.9405,-1642.1351,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,24,52,chest,t,15481,214.62283,-1252.754,-415.96875,76,Squeaky,ZywOo,76561198113666193,t,m4a1,24,3
84,907.1754,-1643.4352,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,6,30,22,stomach,t,15487,220.69063,-1256.3475,-415.96875,52,Squeaky,ZywOo,76561198113666193,t,m4a1,30,3
78,910.29584,-1644.925,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,6,30,0,stomach,t,15494,226.8259,-1260.7343,-415.96875,22,Squeaky,ZywOo,76561198113666193,t,m4a1,22,3
100,,,,,,,,,ct,0,4,96,generic,t,15690,1010.26025,-1592.0734,-409.54688,100,Outside,apEX,76561197989744167,t,"",4,3
96,-43.717163,-1202.5947,-415.96875,58.0,Squeaky,mezii,76561197973140692,t,ct,4,27,73,stomach,t,15780,907.3527,-1389.5729,-415.96875,100,BombsiteA,Techno4K,76561198966340160,ct,galilar,27,3
95,1108.307,-1244.3049,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,26,70,chest,t,15808,1241.5966,-1298.3184,-415.96875,96,Outside,apEX,76561197989744167,t,m4a1,26,3
90,1119.1582,-1230.9391,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,26,44,chest,t,15814,1244.9987,-1286.6436,-415.96875,70,Outside,apEX,76561197989744167,t,m4a1,26,3
85,1122.3257,-1229.7595,-415.96875,100.0,Outside,bLitz,76561198959824088,ct,ct,5,26,18,chest,t,15821,1246.472,-1281.1418,-415.96875,44,Outside,apEX,76561197989744167,t,m4a1,26,3
88,1247.0641,-1279.2335,-415.96875,18.0,Outside,apEX,76561197989744167,t,ct,0,124,0,head,t,15825,1121.0054,-1233.9243,-415.96875,100,Outside,bLitz,76561198959824088,ct,tec9,100,3
92,771.3655,-1380.4913,-415.96875,73.0,BombsiteA,Techno4K,76561198966340160,ct,ct,0,1,57,generic,t,16090,293.77777,-1298.4274,-415.96875,58,Squeaky,mezii,76561197973140692,t,smokegrenade,1,3
77,1060.1616,-570.9836,-239.96875,100.0,Catwalk,910-,76561199203563345,ct,ct,8,16,2,chest,t,16294,1347.9452,-793.86926,-223.96875,18,Outside,apEX,76561197989744167,t,hkp2000,16,3
69,1040.2822,-656.2575,-239.96875,100.0,Catwalk,910-,76561199203563345,ct,ct,8,16,0,chest,t,16320,1376.6315,-764.9676,-239.96875,2,Outside,apEX,76561197989744167,t,hkp2000,2,3
92,1041.7283,-377.4712,-127.96875,100.0,Heaven,910-,76561199203563345,ct,ct,0,84,0,left_leg,t,16943,444.46472,-1418.8397,-415.96875,57,BombsiteA,mezii,76561197973140692,t,awp,57,3
93,496.8384,-888.0489,-399.96875,100.0,BombsiteA,flameZ,76561197978835160,t,ct,3,22,51,chest,t,20369,667.5452,-1357.678,-415.96875,73,BombsiteA,Techno4K,76561198966340160,ct,galilar,22,3
90,496.03558,-897.8874,-401.97095,100.0,BombsiteA,flameZ,76561197978835160,t,ct,3,22,29,chest,t,20380,670.5826,-1356.8911,-415.96875,51,BombsiteA,Techno4K,76561198966340160,ct,galilar,22,3
87,496.03183,-900.111,-402.53564,100.0,BombsiteA,flameZ,76561197978835160,t,ct,3,22,7,right_arm,t,20386,666.3013,-1358.4385,-415.96875,29,BombsiteA,Techno4K,76561198966340160,ct,galilar,22,3
81,662.8888,-1359.6995,-415.96875,7.0,BombsiteA,Techno4K,76561198966340160,ct,ct,19,89,11,head,t,20396,496.03174,-900.26025,-402.5736,100,BombsiteA,flameZ,76561197978835160,t,m4a1,89,3
74,496.03174,-900.26685,-402.57526,11.0,BombsiteA,flameZ,76561197978835160,t,ct,13,91,0,head,t,20397,662.56854,-1359.8187,-415.96875,7,BombsiteA,Techno4K,76561198966340160,ct,galilar,7,3
77,961.51495,-652.67,-127.96875,100.0,Rafters,Mzinho,76561198838822582,ct,ct,4,22,0,chest,t,20418,496.1764,-906.5121,-404.16138,11,BombsiteA,flameZ,76561197978835160,t,m4a1,11,3
100,,,,,,,,,ct,0,22,78,generic,t,20545,585.08344,-405.61707,-412.73438,100,BombsiteA,910-,76561199203563345,ct,"",22,3
100,354.18414,5.7741356,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,0,3,97,generic,t,23251,161.14717,-318.70288,-415.96875,100,Trophy,mezii,76561197973140692,t,inferno,3,4
100,351.70953,24.544228,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,0,4,93,generic,t,23263,178.58714,-276.43018,-415.46875,97,Trophy,mezii,76561197973140692,t,inferno,4,4
100,355.68826,35.842896,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,0,4,89,generic,t,23276,196.17467,-230.14539,-415.96875,93,Control,mezii,76561197973140692,t,inferno,4,4
100,351.43063,51.63341,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,0,5,84,generic,t,23289,222.47775,-191.79175,-415.96875,89,Control,mezii,76561197973140692,t,inferno,5,4
100,332.09286,79.794334,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,0,6,78,generic,t,23302,242.83282,-153.16266,-415.96875,84,Control,mezii,76561197973140692,t,inferno,6,4
100,332.09286,79.794334,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,0,6,94,generic,t,23302,180.57051,-320.06458,-415.96875,100,Trophy,ropz,76561197991272318,t,inferno,6,4
96,325.20032,92.42783,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,4,22,56,neck,t,23334,228.68571,-55.456543,-415.96875,78,Control,mezii,76561197973140692,t,m4a1,22,4
77,331.76544,87.701805,-415.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,19,91,0,head,t,23346,218.63527,-43.723206,-415.96875,56,Control,mezii,76561197973140692,t,m4a1,56,4
96,292.0048,124.72687,-415.3191,100.0,Ramp,Mzinho,76561198838822582,ct,ct,4,22,72,left_arm,t,23426,233.24393,-11.778259,-415.96875,94,Control,ropz,76561197991272318,t,m4a1,22,4
92,241.7488,142.60558,-415.96875,100.0,Control,Mzinho,76561198838822582,ct,ct,4,22,50,chest,t,23443,238.57886,-9.217773,-415.96875,72,Control,ropz,76561197991272318,t,m4a1,22,4
73,235.70297,142.72972,-415.96875,100.0,Control,Mzinho,76561198838822582,ct,ct,19,91,0,head,t,23455,240.96072,-11.551697,-415.96875,50,Control,ropz,76561197991272318,t,m4a1,50,4
96,213.14716,142.3478,-415.96875,100.0,Control,Mzinho,76561198838822582,ct,ct,4,22,78,chest,t,23478,119.25055,-395.1499,-415.96875,100,Trophy,apEX,76561197989744167,t,m4a1,22,4
86,199.59831,-415.03668,-415.96875,100.0,Trophy,ZywOo,76561198113666193,t,ct,8,91,9,stomach,t,23479,212.41005,142.43748,-415.96875,100,Control,Mzinho,76561198838822582,ct,ssg08,91,4
91,195.65775,143.96782,-415.96875,9.0,Control,Mzinho,76561198838822582,ct,ct,5,27,51,stomach,t,23501,136.78783,-360.15118,-415.96875,78,Trophy,apEX,76561197989744167,t,m4a1,27,4
82,68.09939,78.21477,-415.96875,100.0,Control,flameZ,76561197978835160,t,ct,4,27,0,chest,t,23582,124.22249,139.38188,-415.96875,9,Control,Mzinho,76561198838822582,ct,ak47,9,4
99,1717.7417,-547.93365,-351.96875,100.0,Outside,910-,76561199203563345,ct,ct,1,138,0,stomach,t,24384,1040.4375,-345.25952,-415.96875,100,Hell,flameZ,76561197978835160,t,awp,100,4
97,462.99377,35.88105,-639.96875,51.0,Ramp,apEX,76561197989744167,t,ct,3,26,74,right_arm,t,25668,573.3757,-1346.7546,-767.96875,100,BombsiteB,Techno4K,76561198966340160,ct,ak47,26,4
87,575.2289,-1346.5991,-767.96875,74.0,BombsiteB,Techno4K,76561198966340160,ct,ct,4,21,30,right_arm,t,25671,464.10233,35.96271,-639.96875,51,Ramp,apEX,76561197989744167,t,m4a1,21,4
69,597.16437,-1344.6228,-767.96875,74.0,BombsiteB,Techno4K,76561198966340160,ct,ct,18,84,0,head,t,25711,460.38275,35.915237,-639.96875,30,Ramp,apEX,76561197989744167,t,m4a1,30,4
97,255.26115,33.474762,-415.96875,100.0,Control,ZywOo,76561198113666193,t,ct,3,22,78,chest,t,25853,961.69855,137.86818,-415.96875,100,Admin,Senzu,76561198920720017,ct,galilar,22,4
94,255.26115,33.474762,-415.96875,100.0,Control,ZywOo,76561198113666193,t,ct,3,22,56,left_arm,t,25859,958.9511,141.88245,-415.96875,78,Ramp,Senzu,76561198920720017,ct,galilar,22,4
91,255.26115,33.474762,-415.96875,100.0,Control,ZywOo,76561198113666193,t,ct,3,22,34,chest,t,25865,958.2455,145.17537,-415.96875,56,Ramp,Senzu,76561198920720017,ct,galilar,22,4
96,949.76965,165.5145,-415.96875,34.0,Ramp,Senzu,76561198920720017,ct,ct,4,22,78,chest,t,25908,240.03305,7.4863214,-415.96875,100,Control,ZywOo,76561198113666193,t,m4a1,22,4
88,239.84471,7.7817383,-415.96875,78.0,Control,ZywOo,76561198113666193,t,ct,3,22,12,chest,t,25913,949.76965,165.5145,-415.96875,34,Ramp,Senzu,76561198920720017,ct,galilar,22,4
85,240.01329,6.972603,-415.96875,78.0,Control,ZywOo,76561198113666193,t,ct,3,22,0,chest,t,25919,949.89685,164.93889,-415.96875,12,Ramp,Senzu,76561198920720017,ct,galilar,12,4
95,940.01953,-743.3147,-414.96875,100.0,BombsiteA,910-,76561199203563345,ct,ct,1,110,0,chest,t,26867,574.16364,-1234.3455,-415.96875,78,BombsiteA,ZywOo,76561198113666193,t,awp,78,4
99,557.0928,-1389.6163,-415.96875,100.0,BombsiteA,Senzu,76561198920720017,ct,ct,1,1,99,generic,t,29997,-261.15088,-976.02856,-415.96875,100,Lobby,ropz,76561197991272318,t,hegrenade,1,5
95,1327.2844,-2138.2815,-351.96875,100.0,Secret,bLitz,76561198959824088,ct,ct,5,25,75,chest,t,30225,1217.802,-2427.091,-415.96875,100,Outside,apEX,76561197989744167,t,m4a1,25,5
90,1327.996,-2138.5767,-351.96875,100.0,Secret,bLitz,76561198959824088,ct,ct,5,25,50,chest,t,30231,1224.1201,-2427.1062,-415.68573,75,Outside,apEX,76561197989744167,t,m4a1,25,5
71,1327.996,-2138.5767,-351.96875,100.0,Secret,bLitz,76561198959824088,ct,ct,19,88,0,head,t,30238,1228.0524,-2427.1816,-415.46875,50,Outside,apEX,76561197989744167,t,m4a1,50,5
96,554.651,323.06866,-371.96875,100.0,Ramp,Mzinho,76561198838822582,ct,ct,4,22,78,left_arm,t,30918,66.23878,-63.668396,-415.96875,100,Control,ZywOo,76561198113666193,t,m4a1,22,5
