tick,event,X,Y,Z,steamid,name,bombsite,round_num
130841,pickup,1172.5148,-94.186035,-164.71942,76561197978835160,flameZ,,16
131445,drop,1099.5508,-1071.2346,-263.32605,76561197978835160,flameZ,,16
131472,pickup,1192.2468,-905.315,-260.94373,76561197973140692,mezii,,16
133407,plant,-269.49493,-2155.14,-173.53369,76561197973140692,mezii,BombsiteA,16
133721,pickup,-1956.1284,-1812.4896,-283.6831,76561197978835160,flameZ,,17
134705,drop,1216.0,-307.0,-164.81482,76561197978835160,flameZ,,17
134830,pickup,1136.0,-64.0,-164.49915,76561197991272318,ropz,,17
137154,drop,-154.67096,784.69147,-135.36084,76561197991272318,ropz,,17
140030,pickup,130.5221,820.00073,-135.96875,76561197991272318,ropz,,17
141160,plant,-1987.0303,399.48285,-159.96875,76561197991272318,ropz,BombsiteB,17
141220,pickup,-1474.9886,747.50055,-47.96875,76561198113666193,ZywOo,,18
142909,drop,475.28104,431.9684,-211.09375,76561198113666193,ZywOo,,18
143498,pickup,207.8425,254.55339,-255.96875,76561197991272318,ropz,,18
146285,pickup,-1018.9118,-351.74286,-360.09363,76561197989744167,apEX,,19
147902,drop,867.24585,454.69308,-223.46875,76561197989744167,apEX,,19
147938,pickup,822.08765,601.93036,-196.02087,76561197991272318,ropz,,19
150260,plant,-1993.9141,404.2088,-159.96875,76561197991272318,ropz,BombsiteB,19
152884,detonate,-1711.3844,-1180.6637,-187.96875,76561197991272318,ropz,,19
153204,pickup,-1711.9706,-768.66223,-167.96875,76561197991272318,ropz,,20
156416,pickup,1136.0,-160.0,-164.43054,76561197973140692,mezii,,20
156803,drop,977.96375,500.11176,-257.31488,76561197973140692,mezii,,20
159273,pickup,568.4196,543.61,-259.77423,76561197991272318,ropz,,20
161159,plant,-1989.6927,421.86133,-159.96875,76561197991272318,ropz,BombsiteB,20
163783,detonate,-741.0603,-1827.3313,-179.96875,76561197991272318,ropz,,20
164103,pickup,493.9568,-427.65198,-160.29272,76561197973140692,mezii,,21
167457,plant,-279.1482,-2157.6997,-173.73523,76561197973140692,mezii,BombsiteA,21
169453,defuse,-326.5454,-2191.885,-172.80304,76561199009468655,ztr,BombsiteA,21
169773,pickup,1.9605082,-542.5356,-190.75342,76561197978835160,flameZ,,22
170677,drop,1216.0,-115.0,-163.96875,76561197978835160,flameZ,,22
170685,pickup,1216.0,-16.0,-163.96875,76561197973140692,mezii,,22
171308,drop,931.4993,569.8584,-250.58496,76561197973140692,mezii,,22
172162,pickup,902.77594,624.55865,-245.59265,76561198113666193,ZywOo,,22
173660,drop,369.86945,-62.49341,-185.26508,76561198113666193,ZywOo,,22
174023,pickup,202.00902,-19.197632,-188.64746,76561198113666193,ZywOo,,22
174040,drop,221.83186,43.45524,-209.98547,76561198113666193,ZywOo,,22
174103,pickup,423.64136,437.75784,-261.42578,76561197973140692,mezii,,22
