armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
89,1077.2465,1564.6512,-215.96875,46.0,Ivy,xertioN,76561198193174134,ct,ct,6,29,48,stomach,t,100055,17.137388,1620.7023,-215.96875,77,Alley,ultimate,76561198283989223,t,m4a1,29,15
83,1077.0105,1561.1356,-215.96875,46.0,Ivy,xertioN,76561198193174134,ct,ct,6,29,19,stomach,t,100062,16.9945,1616.5029,-215.96875,48,Alley,ultimate,76561198283989223,t,m4a1,29,15
50,16.9945,1616.5029,-215.96875,48.0,Alley,ultimate,76561198283989223,t,ct,3,26,20,chest,t,100062,1077.0105,1561.1356,-215.96875,46,Ivy,xertioN,76561198193174134,ct,ak47,26,15
78,1076.8972,1559.3378,-215.96875,20.0,Ivy,xertioN,76561198193174134,ct,ct,5,23,0,chest,t,100068,16.95745,1615.488,-215.96875,19,Alley,ultimate,76561198283989223,t,m4a1,19,15
53,1126.649,1484.953,-215.96875,100.0,Ivy,torzsi,76561198355739212,ct,ct,4,23,0,chest,t,100399,54.20842,1626.1469,-215.96875,16,Alley,NertZ,76561198053126645,t,m4a1,16,15
95,361.97064,-398.31677,-209.96875,8.0,Connector,Jimpphat,76561198855375325,ct,ct,5,24,76,chest,t,101656,-367.31488,-37.979126,-215.96875,100,BombsiteA,Twistzz,76561198016255205,t,m4a1,24,15
74,-364.1599,-39.166504,-215.96875,76.0,BombsiteA,Twistzz,76561198016255205,t,ct,15,108,0,head,t,101659,361.97064,-398.31677,-209.96875,8,Connector,Jimpphat,76561198855375325,ct,ak47,8,15
90,396.98328,612.68835,-215.96875,20.0,BombsiteA,xertioN,76561198193174134,ct,ct,5,24,52,chest,t,102119,-146.25128,582.44775,-215.96875,76,BombsiteA,Twistzz,76561198016255205,t,m4a1,24,15
85,396.57755,618.2479,-215.96875,20.0,BombsiteA,xertioN,76561198193174134,ct,ct,5,24,28,right_arm,t,102125,-142.65753,583.86566,-215.96875,52,BombsiteA,Twistzz,76561198016255205,t,m4a1,24,15
80,396.59033,618.00507,-215.96875,20.0,BombsiteA,xertioN,76561198193174134,ct,ct,5,24,4,chest,t,102132,-144.91626,580.4943,-215.96875,28,BombsiteA,Twistzz,76561198016255205,t,m4a1,24,15
75,396.6621,616.82086,-215.96875,20.0,BombsiteA,xertioN,76561198193174134,ct,ct,5,24,0,chest,t,102138,-145.28528,578.01,-215.96875,4,BombsiteA,Twistzz,76561198016255205,t,m4a1,4,15
