entity_id,start_tick,end_tick,thrower_X,thrower_Y,thrower_Z,thrower_health,thrower_place,thrower_name,thrower_steamid,thrower_side,X,Y,Z,round_num
103,3790,,1146.3154296875,447.0350036621094,109.9765853881836,100,Middle,kyxsan,76561198057282432,t,1462.4415283203125,910.260986328125,144.61175537109375,1
109,4023,,1297.3876953125,462.57684326171875,120.03125,100,Middle,NiKo,76561198041683378,t,2276.34814453125,836.6090698242188,152.93186950683594,1
953,7062,8474,913.0248413085938,1880.227783203125,144.8479461669922,100,Banana,apEX,76561197989744167,ct,169.60438537597656,1029.128662109375,86.83889770507812,2
961,7557,8969,1501.4642333984375,-79.08966064453125,137.73399353027344,100,Quad,ZywOo,76561198113666193,ct,1155.4376220703125,518.551513671875,111.58636474609375,2
969,9148,10560,560.3091430664062,2119.96728515625,140.1398162841797,100,Banana,apEX,76561197989744167,ct,91.35225677490234,905.8135986328125,81.55628967285156,2
973,11406,12818,625.4633178710938,2597.153564453125,193.03125,100,BombsiteB,flameZ,76561197978835160,ct,780.8109130859375,2334.9384765625,138.03341674804688,2
707,15450,16862,-582.73095703125,-114.26812744140625,10.45325756072998,100,SecondMid,kyxsan,76561198057282432,t,213.01837158203125,1708.29150390625,118.19815826416016,3
888,15749,17161,707.4058837890625,1894.758056640625,215.03125,100,Banana,flameZ,76561197978835160,ct,492.48974609375,1996.4595947265625,138.03121948242188,3
871,15751,17163,1617.8541259765625,1168.8349609375,170.33216857910156,100,Arch,ZywOo,76561198113666193,ct,190.6174774169922,1157.9141845703125,93.60509490966797,3
899,16350,17762,1627.2891845703125,121.23941040039062,133.06544494628906,100,BombsiteA,ropz,76561197991272318,ct,1193.5648193359375,228.21646118164062,154.03125,3
904,16694,18106,924.4677734375,364.2642517089844,95.0362777709961,100,SecondMid,m0NESY,76561198074762801,t,1385.39453125,713.6970825195312,131.85955810546875,3
901,16886,18298,-7.8565673828125,843.3314819335938,80.03125,100,TRamp,NiKo,76561198041683378,t,2255.65966796875,815.6295776367188,154.42271423339844,3
681,18112,19524,2081.150390625,-280.87066650390625,258.6969909667969,73,Balcony,mezii,76561197973140692,ct,1821.5904541015625,-238.15211486816406,263.03125,3
718,19268,,2079.28271484375,-318.6954345703125,259.18121337890625,73,Balcony,mezii,76561197973140692,ct,1826.2657470703125,-200.57928466796875,262.03125,3
776,22069,23481,-565.5057373046875,544.4143676757812,71.53125,100,LowerMid,TeSeS,76561197996678278,t,178.2439422607422,1713.65869140625,117.50028991699219,4
782,22443,23855,1556.098388671875,1197.545654296875,177.11805725097656,100,Arch,ZywOo,76561198113666193,ct,1162.552978515625,534.3203125,112.15559387207031,4
788,22767,24179,794.8032836914062,1931.6373291015625,183.796875,100,Banana,flameZ,76561197978835160,ct,349.866455078125,1862.55615234375,135.7445831298828,4
731,25438,26850,699.9253540039062,1913.9300537109375,212.596923828125,77,Banana,flameZ,76561197978835160,ct,330.1320495605469,1829.5206298828125,127.07413482666016,4
607,32088,33500,111.05526733398438,1044.1392822265625,85.26142120361328,100,Banana,NiKo,76561198041683378,t,439.0287780761719,1996.3636474609375,137.29092407226562,5
626,33170,34582,2517.0966796875,-196.15997314453125,93.96135711669922,100,Pit,ZywOo,76561198113666193,ct,1919.3756103515625,-244.06622314453125,262.03125,5
761,33286,34698,721.8500366210938,2158.93701171875,136.03131103515625,93,Banana,flameZ,76561197978835160,ct,307.863525390625,1845.4271240234375,128.89503479003906,5
622,33320,34732,1017.960693359375,-64.6678466796875,256.03125,100,Apartments,TeSeS,76561197996678278,t,1483.4093017578125,1053.998779296875,158.63507080078125,5
308,35474,36886,1141.42236328125,2775.4267578125,125.01885986328125,100,Ruins,apEX,76561197989744167,ct,777.2014770507812,2260.9677734375,138.03134155273438,5
148,36199,37611,2076.034912109375,-317.2012939453125,260.0232238769531,100,Balcony,ropz,76561197991272318,ct,1869.75390625,-379.07940673828125,263.03125,5
145,36336,37748,637.7050170898438,2119.711669921875,139.6422576904297,100,Banana,TeSeS,76561197996678278,t,984.321533203125,2700.240966796875,133.52040100097656,5
601,36462,37874,290.5619812011719,1565.510498046875,125.78153228759766,100,Banana,m0NESY,76561198074762801,t,432.07598876953125,3233.798828125,162.3672637939453,5
605,36501,37913,394.6622314453125,3119.56494140625,166.4770965576172,99,BombsiteB,apEX,76561197989744167,ct,652.6146850585938,2621.8623046875,147.01150512695312,5
516,40703,42115,-324.8265380859375,782.7919921875,13.531411170959473,100,TRamp,kyxsan,76561198057282432,t,1414.8848876953125,502.7279357910156,121.00975799560547,6
801,41070,42482,1898.904052734375,-230.963134765625,260.03125,100,Apartments,ropz,76561197991272318,ct,1133.860595703125,-334.9098815917969,277.7701416015625,6
334,41752,43164,757.2998046875,211.7399139404297,91.29841613769531,100,SecondMid,m0NESY,76561198074762801,t,1825.802734375,1408.0308837890625,162.03125,6
325,41850,43262,1355.498291015625,706.8820190429688,135.61248779296875,100,TopofMid,NiKo,76561198041683378,t,2629.580810546875,1192.951904296875,161.13351440429688,6
338,41863,43275,1147.039306640625,2731.33203125,125.40901184082031,100,Ruins,flameZ,76561197978835160,ct,802.3253173828125,2216.069091796875,138.03126525878906,6
228,45352,46764,1569.7625732421875,2856.6630859375,124.03189849853516,100,Ruins,flameZ,76561197978835160,ct,395.4140625,576.192138671875,85.4866714477539,7
250,45660,47072,-665.5556030273438,-34.92498779296875,0.3302445411682129,100,LowerMid,TeSeS,76561197996678278,t,181.12484741210938,1710.5950927734375,117.43246459960938,7
261,46074,47486,965.1213989257812,2749.931884765625,132.75009155273438,100,BombsiteB,apEX,76561197989744167,ct,300.83551025390625,1823.5947265625,127.16767883300781,7
614,46128,47540,1712.543212890625,-332.1636962890625,256.03125,100,Apartments,ropz,76561197991272318,ct,1167.21044921875,-355.1895751953125,262.03125,7
252,47090,48502,850.9588623046875,2315.39306640625,140.0843048095703,12,Banana,kyxsan,76561198057282432,t,1034.6427001953125,2708.400390625,130.6661834716797,7
260,48244,49656,657.2691650390625,2112.400390625,138.84022521972656,100,Banana,m0NESY,76561198074762801,t,988.4121704101562,2688.13818359375,133.2883758544922,7
370,48962,50374,275.9682312011719,1248.1488037109375,111.06400299072266,100,Banana,Magisk,76561197983956651,t,530.8463134765625,3243.40966796875,165.2650146484375,7
804,50153,,1058.7587890625,2658.930908203125,134.94204711914062,95,Ruins,ZywOo,76561198113666193,ct,806.8357543945312,2404.987548828125,138.03146362304688,7
507,53189,54601,1598.1949462890625,1103.393798828125,159.70843505859375,100,Arch,mezii,76561197973140692,ct,393.75567626953125,580.4519653320312,85.29695129394531,8
