armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
0,748.0343,1904.3903,191.04688,94,Banana,flameZ,76561197978835160,ct,ct,0,2,97,generic,t,15988,354.2398,1679.717,131.82549,99,Banana,saadzin,76561198100494962,t,inferno,2,3
96,162.7948,1001.00653,84.37321,100,Banana,lux,76561198074017668,t,ct,0,1,93,generic,t,15994,748.03174,1904.5022,166.78125,94,Banana,flameZ,76561197978835160,ct,hegrenade,1,3
0,748.0576,1907.101,144.03125,93,Banana,flameZ,76561197978835160,ct,ct,0,3,94,generic,t,16001,375.2788,1722.2264,134.03125,97,Banana,saadzin,76561198100494962,t,inferno,3,3
0,759.9248,1907.2458,137.60136,93,Banana,flameZ,76561197978835160,ct,ct,0,4,90,generic,t,16013,394.43472,1762.3041,134.03122,94,Banana,saadzin,76561198100494962,t,inferno,4,3
89,88.55201,1209.0912,93.10287,100,Banana,latto,76561198850020186,t,ct,7,11,82,generic,t,16041,770.96747,1962.0571,136.03127,93,Banana,flameZ,76561197978835160,ct,hegrenade,11,3
0,88.55201,1209.0912,93.10287,100,Banana,latto,76561198850020186,t,ct,0,8,82,generic,t,16041,364.77557,1831.5211,136.17871,90,Banana,saadzin,76561198100494962,t,hegrenade,8,3
0,774.56396,1911.9857,136.03125,82,Banana,flameZ,76561197978835160,ct,ct,0,92,0,head,t,16199,340.3587,2020.9772,139.0042,82,Banana,saadzin,76561198100494962,t,mp9,82,3
0,828.86755,2274.7007,140.0843,100,BombsiteB,apEX,76561197989744167,ct,ct,0,2,98,generic,t,16451,307.6121,1605.6818,127.945656,100,Banana,lux,76561198074017668,t,hegrenade,2,3
0,830.0161,2273.4417,140.0843,100,BombsiteB,apEX,76561197989744167,ct,ct,0,85,13,generic,t,16462,330.7991,1631.3048,130.26176,98,Banana,lux,76561198074017668,t,hegrenade,85,3
0,830.0161,2273.4417,140.0843,100,BombsiteB,apEX,76561197989744167,ct,ct,0,3,97,generic,t,16462,157.35416,1354.7124,125.625,100,Banana,dumau,76561198194325317,t,hegrenade,3,3
0,830.0161,2273.4417,140.0843,100,BombsiteB,apEX,76561197989744167,ct,ct,0,1,99,generic,t,16462,183.21358,1311.4219,147.0,100,Banana,latto,76561198850020186,t,hegrenade,1,3
0,755.846,1930.1871,140.91539,82,Banana,flameZ,76561197978835160,ct,ct,0,2,11,generic,t,16498,363.71698,1673.2701,134.0313,13,Banana,lux,76561198074017668,t,hegrenade,2,3
0,753.6874,1933.4567,142.66927,82,Banana,flameZ,76561197978835160,ct,ct,0,87,0,generic,t,16501,367.92767,1676.5575,134.0313,11,Banana,lux,76561198074017668,t,hegrenade,11,3
83,29.604504,1389.3478,104.03125,99,Banana,latto,76561198850020186,t,ct,6,11,71,chest,t,16687,447.21127,2002.0415,189.14062,82,Banana,flameZ,76561197978835160,ct,glock,11,3
58,30.562908,1388.8274,104.03125,99,Banana,latto,76561198850020186,t,ct,25,44,27,head,t,16698,436.24344,2002.946,184.03125,71,Banana,flameZ,76561197978835160,ct,glock,44,3
0,443.29465,1998.3314,184.03125,27,Banana,flameZ,76561197978835160,ct,ct,0,13,86,chest,t,16706,23.593771,1393.3773,104.03125,99,Banana,latto,76561198850020186,t,mp9,13,3
