ct_side,silenced,t_side,tick,player_X,player_Y,player_Z,player_health,player_place,player_name,player_steamid,player_side,weapon,round_num
ct,false,t,1648,2303.881,1963.1464,136.3558,100,CTSpawn,ropz,76561197991272318,ct,weapon_smokegrenade,1
ct,false,t,1735,-1492.9939,-90.15216,-63.96875,100,TSpawn,n1ssim,76561198061763596,t,weapon_knife_butterfly,1
ct,false,t,1759,2383.0813,1464.9368,158.4197,100,Library,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,1799,2490.8684,1356.6005,159.55722,100,Library,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,1853,1805.9651,1247.6306,169.53125,100,Arch,mezii,76561197973140692,ct,weapon_knife_m9_bayonet,1
ct,false,t,1900,2365.51,1058.929,163.82562,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,1911,-929.4041,-342.70892,4.031248,100,LowerMid,n1ssim,76561198061763596,t,weapon_knife_butterfly,1
ct,false,t,1928,2314.359,962.3391,156.77666,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,1954,2272.5425,869.7873,152.46881,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,1979,2233.564,780.24744,155.92725,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,2006,2191.8618,683.3735,160.03125,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,2010,-320.693,816.00665,9.941185,100,TRamp,dumau,76561198194325317,t,weapon_bayonet,1
ct,false,t,2066,-409.31354,-127.61194,31.90625,100,SecondMid,n1ssim,76561198061763596,t,weapon_molotov,1
ct,false,t,2094,1354.4684,564.702,123.615036,100,TopofMid,mezii,76561197973140692,ct,weapon_incgrenade,1
ct,false,t,2139,89.91722,995.8075,84.92689,100,Banana,dumau,76561198194325317,t,weapon_molotov,1
ct,false,t,2146,-116.55591,-100.43176,26.71354,100,SecondMid,n1ssim,76561198061763596,t,weapon_glock,1
ct,false,t,2326,105.750046,926.7181,80.11357,100,Middle,saadzin,76561198100494962,t,weapon_ak47,1
ct,false,t,2340,104.91763,928.3491,82.03227,100,Middle,saadzin,76561198100494962,t,weapon_ak47,1
ct,false,t,2354,105.14926,929.44415,82.03227,100,Middle,saadzin,76561198100494962,t,weapon_ak47,1
ct,false,t,2368,105.76226,930.70435,82.03227,100,Middle,saadzin,76561198100494962,t,weapon_ak47,1
ct,false,t,2414,273.93082,1856.1288,129.45903,100,Banana,dumau,76561198194325317,t,weapon_ak47,1
ct,false,t,2420,275.32663,1854.7883,129.45528,100,Banana,dumau,76561198194325317,t,weapon_ak47,1
