tick,event,X,Y,Z,steamid,name,bombsite,round_num
126168,pickup,-1929.0,-1025.0,-415.96875,76561198959824088,bLitz,,16
127294,drop,-1543.246,-1150.299,-415.96875,76561198959824088,bLitz,,16
127301,pickup,-1442.3251,-1159.6445,-415.96875,76561198838822582,Mzinho,,16
127500,drop,-1171.4766,-1114.6171,-415.96875,76561198838822582,Mzinho,,16
127507,pickup,-1066.4788,-1142.9663,-415.96875,76561199203563345,910-,,16
132291,plant,640.0046,-1256.0297,-768.84375,76561199203563345,910-,BombsiteB,16
134915,detonate,1583.9688,-2447.9663,-559.96875,76561199203563345,910-,,16
135235,pickup,1309.3693,-911.6578,-767.96875,76561198838822582,Mzinho,,17
135719,drop,-1947.01,-1102.11,-415.96875,76561198838822582,Mzinho,,17
135726,pickup,-1929.0,-1025.0,-415.96875,76561199203563345,910-,,17
137446,drop,228.10721,-1274.9496,-415.96875,76561199203563345,910-,,17
138969,pickup,227.69966,-1275.8058,-415.96875,76561199203563345,910-,,18
141012,drop,-1808.0,-1089.0,-415.96875,76561198959824088,bLitz,,18
141030,pickup,-1878.0,-980.0,-415.96875,76561199203563345,910-,,18
149870,pickup,334.82465,-1296.9814,-415.96875,76561198920720017,Senzu,,19
149920,drop,-1947.01,-1102.11,-415.96875,76561198920720017,Senzu,,19
149940,pickup,-1878.0,-980.0,-415.96875,76561199203563345,910-,,19
154041,drop,875.8945,-2447.1636,-415.96875,76561199203563345,910-,,19
155137,pickup,842.81537,-2477.5579,-415.96875,76561198959824088,bLitz,,20
156629,drop,-1112.3633,-1104.757,-415.96875,76561198959824088,bLitz,,20
156636,pickup,-997.07324,-1102.9204,-415.96875,76561198966340160,Techno4K,,20
158082,drop,643.0072,-2307.3394,-415.96875,76561198966340160,Techno4K,,20
158095,pickup,564.2362,-2373.0974,-415.96875,76561198959824088,bLitz,,20
161563,plant,720.2965,-1127.4268,-768.96875,76561198959824088,bLitz,BombsiteB,20
