ct_side,silenced,t_side,tick,player_X,player_Y,player_Z,player_health,player_place,player_name,player_steamid,player_side,weapon,round_num
ct,false,t,1409,-1640.1631,-1284.815,-261.82898,100,CTSpawn,flameZ,76561197978835160,ct,weapon_knife_butterfly,1
ct,true,t,1523,-1623.3275,-850.97,-165.96875,100,CTSpawn,flameZ,76561197978835160,ct,weapon_usp_silencer,1
ct,false,t,1555,-1345.812,-979.1714,-167.96875,100,CTSpawn,ZywOo,76561198113666193,ct,weapon_knife_karambit,1
ct,false,t,1691,-1917.4641,-323.7024,-123.796875,100,Shop,flameZ,76561197978835160,ct,weapon_knife_butterfly,1
ct,false,t,2956,-1570.8135,-1938.2513,-265.63123,100,CTSpawn,apEX,76561197989744167,ct,weapon_knife_outdoor,1
ct,false,t,2982,-1548.1758,-2037.2042,-260.11047,100,CTSpawn,apEX,76561197989744167,ct,weapon_knife_outdoor,1
ct,true,t,3206,-1111.4681,801.9673,-79.96875,100,Apartments,ropz,76561197991272318,ct,weapon_usp_silencer,1
ct,false,t,3258,-968.0314,-313.99225,-367.96875,100,Underpass,ztr,76561199009468655,t,weapon_molotov,1
ct,false,t,3435,-1047.9657,-418.85193,-326.53912,100,Underpass,ztr,76561199009468655,t,weapon_smokegrenade,1
ct,true,t,3601,-725.46136,-1308.8807,-167.96875,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_usp_silencer,1
ct,false,t,3605,-547.0453,-344.82886,-167.9154,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,3613,-727.7143,-1308.5023,-167.96875,100,BombsiteA,ZywOo,76561198113666193,ct,weapon_usp_silencer,1
ct,false,t,3628,-514.043,-351.62866,-167.11389,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,3630,-454.86505,-2357.9666,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,true,t,3654,-458.29016,-2357.9678,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,false,t,3665,-509.69617,-352.60925,-166.9765,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,3675,-454.3396,-2357.3794,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,false,t,3687,-514.75714,-351.4599,-167.13647,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,3694,-453.4248,-2357.2441,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,false,t,3709,-525.73126,-349.08405,-167.50354,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,3713,-448.9771,-2356.5781,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,true,t,3728,-451.01318,-2356.8865,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,false,t,3728,-540.01434,-346.26624,-167.91309,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,3757,-451.81464,-2357.0073,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,true,t,3774,-457.66272,-2357.8745,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,true,t,3791,-456.9516,-2357.6394,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,true,t,3809,-458.89197,-2357.9185,-167.96875,100,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,false,t,3813,53.45684,-2075.505,-39.96875,100,PalaceInterior,PR,76561198310561479,t,weapon_glock,1
ct,false,t,3823,53.03686,-2074.9365,-39.96875,100,PalaceInterior,PR,76561198310561479,t,weapon_glock,1
ct,true,t,3825,-460.23218,-2357.989,-167.96875,2,BombsiteA,apEX,76561197989744167,ct,weapon_usp_silencer,1
ct,false,t,3833,52.460354,-2075.243,-39.96875,100,PalaceInterior,PR,76561198310561479,t,weapon_glock,1
ct,false,t,3844,47.665676,-2072.5894,-39.96875,100,PalaceInterior,PR,76561198310561479,t,weapon_glock,1
ct,false,t,3853,38.50033,-2081.707,-39.96875,100,PalaceInterior,PR,76561198310561479,t,weapon_glock,1
ct,true,t,3977,-520.03125,-984.03125,-167.96875,81,Connector,ZywOo,76561198113666193,ct,weapon_usp_silencer,1
ct,true,t,4277,-1451.2454,-2209.8716,-242.09363,100,CTSpawn,mezii,76561197973140692,ct,weapon_usp_silencer,1
ct,true,t,4310,-1438.7651,-2207.1663,-240.84857,100,CTSpawn,mezii,76561197973140692,ct,weapon_usp_silencer,1
ct,false,t,4377,-848.18854,-2349.058,-170.12701,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,true,t,4382,-1423.9971,-2259.2036,-235.36664,1,CTSpawn,mezii,76561197973140692,ct,weapon_usp_silencer,1
ct,false,t,4386,-845.3245,-2336.707,-170.93054,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,false,t,4396,-842.1117,-2318.7983,-172.01208,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,true,t,4463,-1456.1047,-2210.9358,-242.57812,100,CTSpawn,flameZ,76561197978835160,ct,weapon_usp_silencer,1
ct,false,t,4468,-876.4913,-2353.1597,-167.96875,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,false,t,4478,-874.0337,-2344.253,-168.04321,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,true,t,4500,-1455.3925,-2200.9358,-242.74255,100,CTSpawn,flameZ,76561197978835160,ct,weapon_usp_silencer,1
ct,false,t,4618,-830.85443,-2344.6587,-171.8634,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,true,t,4720,-608.2354,-1215.3022,-167.96875,81,Connector,ZywOo,76561198113666193,ct,weapon_usp_silencer,1
ct,false,t,4845,-871.758,-2354.467,-167.96875,100,BombsiteA,PR,76561198310561479,t,weapon_glock,1
ct,true,t,4850,-1410.8411,-2332.0015,-227.20288,100,CTSpawn,flameZ,76561197978835160,ct,weapon_usp_silencer,1
ct,true,t,4859,-1645.9618,-2198.5667,-255.93323,100,CTSpawn,ropz,76561197991272318,ct,weapon_usp_silencer,1
ct,true,t,4861,-1400.5355,-2340.491,-224.57574,100,CTSpawn,flameZ,76561197978835160,ct,weapon_usp_silencer,1
ct,false,t,5049,-917.7174,-2364.9114,-167.96875,100,CTSpawn,flameZ,76561197978835160,ct,weapon_smokegrenade,1
ct,true,t,5106,-617.0744,-1934.4739,-179.96875,81,BombsiteA,ZywOo,76561198113666193,ct,weapon_usp_silencer,1
ct,false,t,5109,-644.4133,-355.51062,-159.96875,100,Catwalk,acoR,76561198002942763,t,weapon_p250,1
ct,true,t,5124,-597.2503,-1934.177,-179.96875,81,BombsiteA,ZywOo,76561198113666193,ct,weapon_usp_silencer,1
ct,true,t,5402,-823.40906,-2537.3088,-35.96875,100,CTSpawn,ropz,76561197991272318,ct,weapon_usp_silencer,1
ct,true,t,5429,-838.5204,-2535.4414,-35.96875,100,CTSpawn,ropz,76561197991272318,ct,weapon_usp_silencer,1
ct,false,t,5622,-278.00427,-2151.711,-108.96875,100,BombsiteA,flameZ,76561197978835160,ct,weapon_knife_butterfly,1
ct,false,t,5683,-1390.0469,-2348.976,-221.91235,100,CTSpawn,ropz,76561197991272318,ct,weapon_knife_skeleton,1
ct,false,t,5708,-1393.1636,-2341.7014,-223.02069,100,CTSpawn,ropz,76561197991272318,ct,weapon_knife_skeleton,1
ct,true,t,7294,-1644.6665,-1305.8021,-262.89203,100,CTSpawn,mezii,76561197973140692,ct,weapon_usp_silencer,2
ct,false,t,7448,1314.7819,-1365.9126,-141.875,100,PalaceInterior,acoR,76561198002942763,t,weapon_knife_butterfly,2
ct,false,t,7474,-935.8341,-2355.9136,-167.96875,100,CTSpawn,flameZ,76561197978835160,ct,weapon_incgrenade,2
ct,true,t,7485,-1731.0757,-648.4032,-167.96875,100,Shop,mezii,76561197973140692,ct,weapon_usp_silencer,2
ct,false,t,7488,-787.52484,-2254.9993,-176.79688,100,CTSpawn,apEX,76561197989744167,ct,weapon_flashbang,2
ct,false,t,7524,-1303.484,-965.89514,-167.96875,100,CTSpawn,ZywOo,76561198113666193,ct,weapon_knife_karambit,2
ct,false,t,7549,979.6089,-1513.6665,-119.390625,100,PalaceInterior,acoR,76561198002942763,t,weapon_knife_butterfly,2
ct,false,t,7605,-827.6856,-2266.6985,-175.60992,100,CTSpawn,flameZ,76561197978835160,ct,weapon_smokegrenade,2
ct,false,t,7673,-1855.4491,-189.52692,-168.76855,100,BombsiteB,ropz,76561197991272318,ct,weapon_knife_skeleton,2
ct,false,t,7693,-2045.5469,58.012936,-159.96875,100,BombsiteB,mezii,76561197973140692,ct,weapon_knife_m9_bayonet,2
ct,false,t,7700,-1783.072,-118.41144,-168.52344,100,BombsiteB,ropz,76561197991272318,ct,weapon_knife_skeleton,2
ct,false,t,7732,-1695.941,-29.129272,-169.77649,100,BombsiteB,ropz,76561197991272318,ct,weapon_knife_skeleton,2
ct,false,t,7909,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7915,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7921,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7926,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7932,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7936,-2218.3496,818.32086,-122.06543,100,Truck,mezii,76561197973140692,ct,weapon_incgrenade,2
ct,false,t,7938,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7944,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7949,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7955,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7961,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7967,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7973,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7978,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7984,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7990,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,7996,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,8001,-1435.9688,356.03146,-167.72406,100,BombsiteB,ropz,76561197991272318,ct,weapon_m4a1,2
ct,false,t,8910,-401.79688,-2251.7483,-170.82642,100,BombsiteA,flameZ,76561197978835160,ct,weapon_flashbang,2
ct,false,t,9342,-1151.5054,-1337.6011,-167.86328,100,CTSpawn,ZywOo,76561198113666193,ct,weapon_smokegrenade,2
ct,false,t,9488,769.9065,473.9938,-255.2528,100,SideAlley,ztr,76561199009468655,t,weapon_bayonet,2
ct,false,t,9726,-1274.992,378.7621,-167.33508,100,BombsiteB,ropz,76561197991272318,ct,weapon_smokegrenade,2
ct,false,t,10013,-2040.5094,700.8133,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10017,-2039.2081,697.08655,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10022,-2038.8021,695.6741,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10026,-2038.672,695.40314,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10031,-2038.7684,695.58154,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10035,-2040.5511,699.1983,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10040,-2043.156,704.5497,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10044,-2045.2511,709.075,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10049,-2047.7291,714.64545,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10067,-2045.3079,706.6682,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10072,-2044.485,704.0794,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10076,-2045.5889,707.3501,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10081,-2046.2205,709.07635,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10085,-2046.2418,709.15607,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10089,-2047.411,713.21423,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10094,-2050.1013,722.59503,-47.96875,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10111,-2057.4604,771.45856,-47.60266,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10116,-2058.5342,774.9049,-47.33423,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10120,-2058.584,776.8508,-47.321777,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10125,-2058.2266,782.05444,-47.411133,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10129,-2058.393,780.8539,-47.369507,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10134,-2058.1565,782.7184,-47.42865,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10138,-2057.8672,785.0139,-47.500977,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10143,-2058.3826,781.23083,-47.37213,100,Apartments,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10216,-1385.4042,400.56485,-167.96875,100,BombsiteB,ropz,76561197991272318,ct,weapon_hegrenade,2
ct,false,t,10287,-2057.256,828.5182,-47.653748,100,Apartments,mezii,76561197973140692,ct,weapon_hegrenade,2
ct,false,t,10311,110.60191,-1418.2797,-175.96875,100,PalaceInterior,PR,76561198310561479,t,weapon_deagle,2
ct,true,t,10355,-559.30273,-2296.211,-173.87439,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10361,-562.6615,-2293.532,-174.26184,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10368,-564.05365,-2292.4255,-174.42206,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10374,-563.9196,-2292.5417,-174.40576,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10380,-564.5896,-2291.963,-174.487,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10387,-565.2512,-2291.3923,-174.56714,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10393,-565.2512,-2291.3923,-174.56714,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,false,t,10700,-2191.2156,713.72974,-101.79144,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10705,-2190.876,711.88416,-101.79144,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10709,-2191.1318,713.49786,-101.79144,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10714,-2190.7876,710.80945,-101.79144,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10718,-2190.499,708.92365,-101.890625,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10722,-2190.498,710.99493,-104.25,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10727,-2190.4998,708.8531,-111.59375,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,false,t,10731,-2190.4985,708.2191,-120.96875,100,Truck,mezii,76561197973140692,ct,weapon_mp9,2
ct,true,t,10809,-234.98212,-2204.1846,-167.96875,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10815,-234.44128,-2203.1753,-167.96875,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,true,t,10834,-265.84723,-2188.2527,-170.42822,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,false,t,10834,151.05116,-1445.6283,-175.96875,100,PalaceInterior,acoR,76561198002942763,t,weapon_deagle,2
ct,true,t,10840,-271.20056,-2185.6758,-170.8952,100,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
ct,false,t,11055,125.63619,-1441.8457,-175.96875,100,PalaceInterior,acoR,76561198002942763,t,weapon_deagle,2
ct,false,t,11064,77.78254,-2133.2783,-39.96875,100,PalaceInterior,ztr,76561199009468655,t,weapon_p250,2
ct,true,t,11066,-1249.0693,-1278.3203,-167.96875,100,CTSpawn,ZywOo,76561198113666193,ct,weapon_m4a1_silencer,2
ct,true,t,11069,-358.04187,-2218.6746,-171.8216,12,BombsiteA,flameZ,76561197978835160,ct,weapon_m4a1_silencer,2
