tick,event,X,Y,Z,steamid,name,bombsite,round_num
161636,pickup,-552.5884,-723.9749,-264.43762,76561198057282432,kyxsan,,19
163212,drop,-431.82837,-1987.2086,-179.96875,76561198057282432,kyxsan,,19
163608,pickup,-227.04004,-477.51843,-165.37524,76561198041683378,NiKo,,20
163794,drop,1136.0,-64.0,-164.49915,76561198041683378,NiKo,,20
165290,pickup,1256.6804,-62.198303,-150.21875,76561198057282432,kyxsan,,20
168058,drop,119.26292,-485.8158,-171.43335,76561198057282432,kyxsan,,20
169105,pickup,-802.3885,-868.85547,-167.96875,76561198074762801,m0NESY,,21
172878,drop,-1595.8008,801.92365,-47.96875,76561198074762801,m0NESY,,21
173198,pickup,-1162.3408,694.6597,-79.96875,76561197996678278,TeSeS,,22
177193,drop,991.26904,465.6116,-208.78125,76561197996678278,TeSeS,,22
177209,pickup,1012.2615,433.30743,-257.21997,76561198074762801,m0NESY,,22
180292,drop,-2071.866,808.45074,-44.00128,76561198074762801,m0NESY,,22
180342,pickup,-2201.4573,613.41406,-145.19598,76561198041683378,NiKo,,22
180690,drop,-1997.8914,401.8358,-159.96875,76561198041683378,NiKo,,22
181010,pickup,-1961.7322,699.03,-47.96875,76561198057282432,kyxsan,,23
181113,drop,1296.0,-352.0,-167.96875,76561198057282432,kyxsan,,23
181123,pickup,1216.0,-307.0,-164.81482,76561197983956651,Magisk,,23
181966,drop,1216.0,-307.0,-164.81482,76561197983956651,Magisk,,23
181974,pickup,1216.0,-211.0,-163.96875,76561198041683378,NiKo,,23
182167,drop,1216.0,-211.0,-163.96875,76561198041683378,NiKo,,23
182174,pickup,1216.0,-115.0,-163.96875,76561198074762801,m0NESY,,23
182608,drop,430.4052,404.7156,-257.99658,76561198074762801,m0NESY,,23
183492,pickup,233.9989,266.01093,-255.96875,76561198074762801,m0NESY,,23
187071,drop,-1803.9148,643.9047,-23.96875,76561198074762801,m0NESY,,23
187478,pickup,-1618.1202,836.8524,-47.96875,76561197983956651,Magisk,,24
196351,plant,-579.453,-2220.8818,-179.96875,76561197996678278,TeSeS,BombsiteA,24
197178,defuse,-581.5207,-2248.711,-179.0841,76561198855375325,Jimpphat,BombsiteA,24
197722,pickup,-165.14465,-2212.929,-167.96875,76561198041683378,NiKo,,25
199222,drop,979.34393,485.9842,-257.46198,76561198041683378,NiKo,,25
202840,pickup,669.9299,526.10205,-257.4286,76561198041683378,NiKo,,25
203528,drop,359.75107,-131.75787,-165.46875,76561198041683378,NiKo,,25
207221,drop,810.2909,473.9056,-256.76776,76561198074762801,m0NESY,,26
209951,pickup,-1033.668,-362.02454,-354.95276,76561197996678278,TeSeS,,27
211581,drop,871.889,574.97504,-204.625,76561197996678278,TeSeS,,27
216264,pickup,628.7902,660.6931,-135.96875,76561198074762801,m0NESY,,27
217631,drop,-495.62994,-1535.4348,-39.96875,76561198074762801,m0NESY,,27
218603,pickup,-1076.7405,-191.95856,-59.96875,76561198193174134,xertioN,,28
218683,drop,1296.0,32.0,-167.96875,76561198193174134,xertioN,,28
218708,pickup,1136.0,32.0,-164.78845,76561198355739212,torzsi,,28
220650,drop,189.36598,-209.51855,-79.9375,76561198355739212,torzsi,,28
220656,pickup,176.03474,-208.28638,-151.96875,76561198193174134,xertioN,,28
225442,plant,-497.94617,-2011.9005,-179.96875,76561198193174134,xertioN,BombsiteA,28
