tick,event,X,Y,Z,steamid,name,bombsite,round_num
123922,plant,567.4073,2883.9658,168.03123,76561197978835160,flameZ,BombsiteB,15
124182,pickup,557.59467,1980.2832,136.03123,76561197973140692,mezii,,16
125865,drop,-573.89856,744.4462,-22.897339,76561197973140692,mezii,,16
127818,pickup,-413.323,688.5733,-32.267273,76561197978835160,flameZ,,16
128954,drop,639.3038,2544.686,195.74736,76561197978835160,flameZ,,16
129535,pickup,863.8686,2585.8838,140.0843,76561197973140692,mezii,,16
129567,drop,847.3039,2670.5842,140.0843,76561197973140692,mezii,,16
129887,pickup,639.3038,2544.686,195.74736,76561197978835160,flameZ,,17
129958,drop,-1662.18,288.762,-63.96875,76561197978835160,flameZ,,17
129965,pickup,-1675.62,351.695,-63.96875,76561198113666193,ZywOo,,17
131531,drop,-583.5022,707.6885,-32.896667,76561198113666193,ZywOo,,17
131615,pickup,-454.43243,748.74536,-32.782715,76561197978835160,flameZ,,17
131737,drop,-59.486572,896.11914,72.7117,76561197978835160,flameZ,,17
133291,pickup,-168.80072,898.4347,39.08934,76561197989744167,apEX,,17
135277,drop,1328.4703,481.63873,119.83231,76561197989744167,apEX,,17
135327,pickup,1274.1685,315.6704,129.53125,76561197991272318,ropz,,17
137963,plant,2000.2866,719.94257,160.03125,76561197991272318,ropz,BombsiteA,17
139780,defuse,1983.4218,661.1891,160.03125,76561198920720017,Senzu,BombsiteA,17
140100,pickup,1865.8804,625.8921,159.9837,76561197991272318,ropz,,18
140216,drop,-1675.62,351.695,-63.96875,76561197991272318,ropz,,18
140223,pickup,-1662.18,288.762,-63.96875,76561198113666193,ZywOo,,18
141351,drop,-1662.18,288.762,-63.96875,76561198113666193,ZywOo,,18
141358,pickup,-1675.62,351.695,-63.96875,76561197991272318,ropz,,18
141988,drop,-827.1721,485.41483,-29.636719,76561197991272318,ropz,,18
142540,pickup,-714.3985,575.72034,-30.665588,76561197978835160,flameZ,,18
146992,drop,659.06415,2966.651,144.4441,76561197978835160,flameZ,,18
146999,pickup,707.6859,2939.456,135.99492,76561197973140692,mezii,,18
147075,drop,691.956,2951.3145,136.68259,76561197973140692,mezii,,18
147571,pickup,761.3412,2562.5261,136.03146,76561197989744167,apEX,,19
150591,drop,-1662.18,288.762,-63.96875,76561197989744167,apEX,,19
150598,pickup,-1675.62,351.695,-63.96875,76561197978835160,flameZ,,19
151038,drop,-1532.9338,134.29523,-63.96875,76561197978835160,flameZ,,19
151070,pickup,-1368.2334,194.72594,-63.96875,76561198113666193,ZywOo,,19
151185,drop,-1160.554,498.01938,-61.96875,76561198113666193,ZywOo,,19
151194,pickup,-1034.8329,505.2302,-53.308228,76561197989744167,apEX,,19
153883,plant,1954.121,696.9648,160.03125,76561197989744167,apEX,BombsiteA,19
155729,pickup,2335.4536,1761.9277,143.03267,76561198113666193,ZywOo,,20
158347,drop,30.085222,890.29504,80.03125,76561198113666193,ZywOo,,20
158547,pickup,-202.39197,914.24054,30.468472,76561197989744167,apEX,,20
160837,drop,863.27454,2499.3625,140.0843,76561197989744167,apEX,,20
161269,pickup,825.65533,359.08414,94.62017,76561197973140692,mezii,,21
164572,drop,1983.2539,156.8005,152.9643,76561197973140692,mezii,,21
164684,pickup,1941.8153,354.60205,161.03125,76561197989744167,apEX,,21
164832,drop,1911.0482,296.41647,161.03125,76561197989744167,apEX,,21
165501,pickup,2074.5457,31.30576,124.87487,76561197978835160,flameZ,,22
166289,drop,-1520.06,430.891,-63.96875,76561197978835160,flameZ,,22
166296,pickup,-1586.52,440.79,-63.96875,76561198113666193,ZywOo,,22
167155,drop,-699.16595,631.04443,-31.68872,76561198113666193,ZywOo,,22
168461,pickup,-420.52747,681.729,-32.13611,76561197989744167,apEX,,22
168677,drop,133.10616,753.4028,80.72118,76561197989744167,apEX,,22
168918,pickup,256.78986,625.65564,84.65638,76561197978835160,flameZ,,22
172824,plant,498.96658,2538.2798,166.03125,76561197978835160,flameZ,BombsiteB,22
174505,defuse,466.24905,2556.6428,161.53125,76561198838822582,Mzinho,BombsiteB,22
174825,pickup,45.863125,2550.5547,161.03125,76561197991272318,ropz,,23
178534,pickup,-1497.1597,319.4246,-63.96875,76561197989744167,apEX,,23
181308,drop,295.54337,660.75964,20.8048,76561197989744167,apEX,,23
181318,pickup,289.2212,557.0191,-0.36828613,76561198113666193,ZywOo,,23
184371,plant,1854.2429,276.9659,161.03122,76561198113666193,ZywOo,BombsiteA,23
